 Sample   Time     Commanded Pos   Encoder 1 Pos   Control Effort

[    0    0.000             154              44          1.5043;
     1    0.001             154              44          1.5043;
     2    0.002             154              44          1.5043;
     3    0.003             154              44          1.5043;
     4    0.004             154              44          1.5043;
     5    0.004             154              44          1.5043;
     6    0.005             154              46          1.5043;
     7    0.006             154              47          1.5043;
     8    0.007             154              49          1.5043;
     9    0.008             154              51          1.5043;
    10    0.009             154              53          1.5043;
    11    0.010             154              56          1.5043;
    12    0.011             154              58          1.5043;
    13    0.012             154              61          1.5043;
    14    0.012             154              64          1.5043;
    15    0.013             154              68          1.5043;
    16    0.014             154              71          1.5043;
    17    0.015             154              75          1.5043;
    18    0.016             154              79          1.5043;
    19    0.017             154              83          1.5043;
    20    0.018             154              88          1.5043;
    21    0.019             154              92          1.5043;
    22    0.019             154              97          1.5043;
    23    0.020             154             102          1.5043;
    24    0.021             154             107          1.5043;
    25    0.022             154             113          1.5043;
    26    0.023             154             118          1.5043;
    27    0.024             154             124          1.5043;
    28    0.025             154             130          1.5043;
    29    0.026             154             136          1.5043;
    30    0.027             154             142          1.5043;
    31    0.027             154             149          1.5043;
    32    0.028             154             155          1.5043;
    33    0.029             154             162          1.5043;
    34    0.030             154             170          1.5043;
    35    0.031             154             177          1.5043;
    36    0.032             154             184          1.5043;
    37    0.033             154             192          1.5043;
    38    0.034             154             200          1.5043;
    39    0.035             154             208          1.5043;
    40    0.035             154             216          1.5043;
    41    0.036             154             224          1.5043;
    42    0.037             154             233          1.5043;
    43    0.038             154             242          1.5043;
    44    0.039             154             251          1.5043;
    45    0.040             154             260          1.5043;
    46    0.041             154             269          1.5043;
    47    0.042             154             278          1.5043;
    48    0.043             154             288          1.5043;
    49    0.043             154             298          1.5043;
    50    0.044             154             308          1.5043;
    51    0.045             154             318          1.5043;
    52    0.046             154             328          1.5043;
    53    0.047             154             339          1.5043;
    54    0.048             154             350          1.5043;
    55    0.049             154             361          1.5043;
    56    0.050             154             372          1.5043;
    57    0.050             154             383          1.5043;
    58    0.051             154             394          1.5043;
    59    0.052             154             406          1.5043;
    60    0.053             154             418          1.5043;
    61    0.054             154             430          1.5043;
    62    0.055             154             443          1.5043;
    63    0.056             154             455          1.5043;
    64    0.057             154             468          1.5043;
    65    0.058             154             481          1.5043;
    66    0.058             154             494          1.5043;
    67    0.059             154             507          1.5043;
    68    0.060             154             520          1.5043;
    69    0.061             154             534          1.5043;
    70    0.062             154             548          1.5043;
    71    0.063             154             562          1.5043;
    72    0.064             154             575          1.5043;
    73    0.065             154             589          1.5043;
    74    0.066             154             604          1.5043;
    75    0.066             154             618          1.5043;
    76    0.067             154             632          1.5043;
    77    0.068             154             647          1.5043;
    78    0.069             154             662          1.5043;
    79    0.070             154             677          1.5043;
    80    0.071             154             693          1.5043;
    81    0.072             154             708          1.5043;
    82    0.073             154             723          1.5043;
    83    0.073             154             738          1.5043;
    84    0.074             154             754          1.5043;
    85    0.075             154             770          1.5043;
    86    0.076             154             786          1.5043;
    87    0.077             154             802          1.5043;
    88    0.078             154             818          1.5043;
    89    0.079             154             834          1.5043;
    90    0.080             154             851          1.5043;
    91    0.081             154             867          1.5043;
    92    0.081             154             884          1.5043;
    93    0.082             154             901          1.5043;
    94    0.083             154             918          1.5043;
    95    0.084             154             934          1.5043;
    96    0.085             154             951          1.5043;
    97    0.086             154             968          1.5043;
    98    0.087             154             985          1.5043;
    99    0.088             154            1002          1.5043;
   100    0.089             154            1020          1.5043;
   101    0.089             154            1037          1.5043;
   102    0.090             154            1055          1.5043;
   103    0.091             154            1072          1.5043;
   104    0.092             154            1090          1.5043;
   105    0.093             154            1108          1.5043;
   106    0.094             154            1126          1.5043;
   107    0.095             154            1144          1.5043;
   108    0.096             154            1162          1.5043;
   109    0.097             154            1180          1.5043;
   110    0.097             154            1198          1.5043;
   111    0.098             154            1216          1.5043;
   112    0.099             154            1235          1.5043;
   113    0.100             154            1253          1.5043;
   114    0.101             154            1272          1.5043;
   115    0.102             154            1290          1.5043;
   116    0.103             154            1309          1.5043;
   117    0.104             154            1328          1.5043;
   118    0.104             154            1347          1.5043;
   119    0.105             154            1366          1.5043;
   120    0.106             154            1386          1.5043;
   121    0.107             154            1404          1.5043;
   122    0.108             154            1423          1.5043;
   123    0.109             154            1442          1.5043;
   124    0.110             154            1461          1.5043;
   125    0.111             154            1481          1.5043;
   126    0.112             154            1500          1.5043;
   127    0.112             154            1520          1.5043;
   128    0.113             154            1538          1.5043;
   129    0.114             154            1558          1.5043;
   130    0.115             154            1577          1.5043;
   131    0.116             154            1596          1.5043;
   132    0.117             154            1615          1.5043;
   133    0.118             154            1635          1.5043;
   134    0.119             154            1654          1.5043;
   135    0.120             154            1674          1.5043;
   136    0.120             154            1693          1.5043;
   137    0.121             154            1712          1.5043;
   138    0.122             154            1731          1.5043;
   139    0.123             154            1751          1.5043;
   140    0.124             154            1770          1.5043;
   141    0.125             154            1789          1.5043;
   142    0.126             154            1808          1.5043;
   143    0.127             154            1827          1.5043;
   144    0.128             154            1847          1.5043;
   145    0.128             154            1866          1.5043;
   146    0.129             154            1886          1.5043;
   147    0.130             154            1905          1.5043;
   148    0.131             154            1924          1.5043;
   149    0.132             154            1943          1.5043;
   150    0.133             154            1962          1.5043;
   151    0.134             154            1981          1.5043;
   152    0.135             154            2000          1.5043;
   153    0.135             154            2019          1.5043;
   154    0.136             154            2038          1.5043;
   155    0.137             154            2057          1.5043;
   156    0.138             154            2076          1.5043;
   157    0.139             154            2094          1.5043;
   158    0.140             154            2113          1.5043;
   159    0.141             154            2131          1.5043;
   160    0.142             154            2150          1.5043;
   161    0.143             154            2168          1.5043;
   162    0.143             154            2186          1.5043;
   163    0.144             154            2204          1.5043;
   164    0.145             154            2222          1.5043;
   165    0.146             154            2241          1.5043;
   166    0.147             154            2258          1.5043;
   167    0.148             154            2276          1.5043;
   168    0.149             154            2294          1.5043;
   169    0.150             154            2311          1.5043;
   170    0.151             154            2329          1.5043;
   171    0.151             154            2346          1.5043;
   172    0.152             154            2364          1.5043;
   173    0.153             154            2381          1.5043;
   174    0.154             154            2398          1.5043;
   175    0.155             154            2415          1.5043;
   176    0.156             154            2431          1.5043;
   177    0.157             154            2448          1.5043;
   178    0.158             154            2464          1.5043;
   179    0.158             154            2481          1.5043;
   180    0.159             154            2497          1.5043;
   181    0.160             154            2513          1.5043;
   182    0.161             154            2529          1.5043;
   183    0.162             154            2545          1.5043;
   184    0.163             154            2560          1.5043;
   185    0.164             154            2576          1.5043;
   186    0.165             154            2591          1.5043;
   187    0.166             154            2606          1.5043;
   188    0.166             154            2621          1.5043;
   189    0.167             154            2635          1.5043;
   190    0.168             154            2650          1.5043;
   191    0.169             154            2664          1.5043;
   192    0.170             154            2678          1.5043;
   193    0.171             154            2692          1.5043;
   194    0.172             154            2706          1.5043;
   195    0.173             154            2720          1.5043;
   196    0.174             154            2733          1.5043;
   197    0.174             154            2746          1.5043;
   198    0.175             154            2759          1.5043;
   199    0.176             154            2772          1.5043;
   200    0.177             154            2785          1.5043;
   201    0.178             154            2797          1.5043;
   202    0.179             154            2809          1.5043;
   203    0.180             154            2821          1.5043;
   204    0.181             154            2833          1.5043;
   205    0.182             154            2844          1.5043;
   206    0.182             154            2856          1.5043;
   207    0.183             154            2867          1.5043;
   208    0.184             154            2878          1.5043;
   209    0.185             154            2889          1.5043;
   210    0.186             154            2900          1.5043;
   211    0.187             154            2910          1.5043;
   212    0.188             154            2920          1.5043;
   213    0.189             154            2930          1.5043;
   214    0.189             154            2940          1.5043;
   215    0.190             154            2949          1.5043;
   216    0.191             154            2959          1.5043;
   217    0.192             154            2968          1.5043;
   218    0.193             154            2977          1.5043;
   219    0.194             154            2985          1.5043;
   220    0.195             154            2994          1.5043;
   221    0.196             154            3002          1.5043;
   222    0.197             154            3010          1.5043;
   223    0.197             154            3018          1.5043;
   224    0.198             154            3026          1.5043;
   225    0.199             154            3033          1.5043;
   226    0.200             154            3040          1.5043;
   227    0.201             154            3047          1.5043;
   228    0.202             154            3054          1.5043;
   229    0.203             154            3060          1.5043;
   230    0.204             154            3066          1.5043;
   231    0.205             154            3073          1.5043;
   232    0.205             154            3078          1.5043;
   233    0.206             154            3084          1.5043;
   234    0.207             154            3089          1.5043;
   235    0.208             154            3094          1.5043;
   236    0.209             154            3099          1.5043;
   237    0.210             154            3104          1.5043;
   238    0.211             154            3109          1.5043;
   239    0.212             154            3113          1.5043;
   240    0.213             154            3117          1.5043;
   241    0.213             154            3120          1.5043;
   242    0.214             154            3124          1.5043;
   243    0.215             154            3127          1.5043;
   244    0.216             154            3130          1.5043;
   245    0.217             154            3133          1.5043;
   246    0.218             154            3136          1.5043;
   247    0.219             154            3138          1.5043;
   248    0.220             154            3140          1.5043;
   249    0.220             154            3142          1.5043;
   250    0.221             154            3144          1.5043;
   251    0.222             154            3145          1.5043;
   252    0.223             154            3146          1.5043;
   253    0.224             154            3147          1.5043;
   254    0.225             154            3148          1.5043;
   255    0.226             154            3149          1.5043;
   256    0.227             154            3149          1.5043;
   257    0.228             154            3149          1.5043;
   258    0.228             154            3149          1.5043;
   259    0.229             154            3149          1.5043;
   260    0.230             154            3148          1.5043;
   261    0.231             154            3148          1.5043;
   262    0.232             154            3146          1.5043;
   263    0.233             154            3145          1.5043;
   264    0.234             154            3144          1.5043;
   265    0.235             154            3142          1.5043;
   266    0.236             154            3141          1.5043;
   267    0.236             154            3139          1.5043;
   268    0.237             154            3137          1.5043;
   269    0.238             154            3135          1.5043;
   270    0.239             154            3133          1.5043;
   271    0.240             154            3131          1.5043;
   272    0.241             154            3128          1.5043;
   273    0.242             154            3126          1.5043;
   274    0.243             154            3123          1.5043;
   275    0.243             154            3120          1.5043;
   276    0.244             154            3117          1.5043;
   277    0.245             154            3114          1.5043;
   278    0.246             154            3111          1.5043;
   279    0.247             154            3107          1.5043;
   280    0.248             154            3104          1.5043;
   281    0.249             154            3100          1.5043;
   282    0.250             154            3097          1.5043;
   283    0.251             154            3093          1.5043;
   284    0.251             154            3089          1.5043;
   285    0.252             154            3085          1.5043;
   286    0.253             154            3080          1.5043;
   287    0.254             154            3076          1.5043;
   288    0.255             154            3072          1.5043;
   289    0.256             154            3067          1.5043;
   290    0.257             154            3062          1.5043;
   291    0.258             154            3058          1.5043;
   292    0.259             154            3053          1.5043;
   293    0.259             154            3048          1.5043;
   294    0.260             154            3042          1.5043;
   295    0.261             154            3037          1.5043;
   296    0.262             154            3032          1.5043;
   297    0.263             154            3026          1.5043;
   298    0.264             154            3021          1.5043;
   299    0.265             154            3015          1.5043;
   300    0.266             154            3009          1.5043;
   301    0.267             154            3003          1.5043;
   302    0.267             154            2997          1.5043;
   303    0.268             154            2990          1.5043;
   304    0.269             154            2984          1.5043;
   305    0.270             154            2978          1.5043;
   306    0.271             154            2971          1.5043;
   307    0.272             154            2964          1.5043;
   308    0.273             154            2958          1.5043;
   309    0.274             154            2951          1.5043;
   310    0.274             154            2944          1.5043;
   311    0.275             154            2937          1.5043;
   312    0.276             154            2929          1.5043;
   313    0.277             154            2922          1.5043;
   314    0.278             154            2915          1.5043;
   315    0.279             154            2907          1.5043;
   316    0.280             154            2900          1.5043;
   317    0.281             154            2892          1.5043;
   318    0.282             154            2884          1.5043;
   319    0.282             154            2876          1.5043;
   320    0.283             154            2868          1.5043;
   321    0.284             154            2860          1.5043;
   322    0.285             154            2852          1.5043;
   323    0.286             154            2844          1.5043;
   324    0.287             154            2836          1.5043;
   325    0.288             154            2827          1.5043;
   326    0.289             154            2819          1.5043;
   327    0.290             154            2810          1.5043;
   328    0.290             154            2801          1.5043;
   329    0.291             154            2793          1.5043;
   330    0.292             154            2784          1.5043;
   331    0.293             154            2775          1.5043;
   332    0.294             154            2766          1.5043;
   333    0.295             154            2757          1.5043;
   334    0.296             154            2748          1.5043;
   335    0.297             154            2739          1.5043;
   336    0.298             154            2730          1.5043;
   337    0.298             154            2720          1.5043;
   338    0.299             154            2711          1.5043;
   339    0.300             154            2701          1.5043;
   340    0.301             154            2692          1.5043;
   341    0.302             154            2682          1.5043;
   342    0.303             154            2672          1.5043;
   343    0.304             154            2662          1.5043;
   344    0.305             154            2652          1.5043;
   345    0.305             154            2642          1.5043;
   346    0.306             154            2632          1.5043;
   347    0.307             154            2622          1.5043;
   348    0.308             154            2612          1.5043;
   349    0.309             154            2602          1.5043;
   350    0.310             154            2591          1.5043;
   351    0.311             154            2581          1.5043;
   352    0.312             154            2570          1.5043;
   353    0.313             154            2560          1.5043;
   354    0.313             154            2549          1.5043;
   355    0.314             154            2538          1.5043;
   356    0.315             154            2528          1.5043;
   357    0.316             154            2517          1.5043;
   358    0.317             154            2506          1.5043;
   359    0.318             154            2494          1.5043;
   360    0.319             154            2483          1.5043;
   361    0.320             154            2472          1.5043;
   362    0.321             154            2461          1.5043;
   363    0.321             154            2450          1.5043;
   364    0.322             154            2438          1.5043;
   365    0.323             154            2427          1.5043;
   366    0.324             154            2416          1.5043;
   367    0.325             154            2404          1.5043;
   368    0.326             154            2393          1.5043;
   369    0.327             154            2381          1.5043;
   370    0.328             154            2369          1.5043;
   371    0.328             154            2358          1.5043;
   372    0.329             154            2346          1.5043;
   373    0.330             154            2334          1.5043;
   374    0.331             154            2322          1.5043;
   375    0.332             154            2310          1.5043;
   376    0.333             154            2298          1.5043;
   377    0.334             154            2286          1.5043;
   378    0.335             154            2274          1.5043;
   379    0.336             154            2262          1.5043;
   380    0.336             154            2250          1.5043;
   381    0.337             154            2238          1.5043;
   382    0.338             154            2226          1.5043;
   383    0.339             154            2213          1.5043;
   384    0.340             154            2201          1.5043;
   385    0.341             154            2189          1.5043;
   386    0.342             154            2176          1.5043;
   387    0.343             154            2164          1.5043;
   388    0.344             154            2151          1.5043;
   389    0.344             154            2139          1.5043;
   390    0.345             154            2126          1.5043;
   391    0.346             154            2114          1.5043;
   392    0.347             154            2101          1.5043;
   393    0.348             154            2088          1.5043;
   394    0.349             154            2076          1.5043;
   395    0.350             154            2063          1.5043;
   396    0.351             154            2050          1.5043;
   397    0.352             154            2038          1.5043;
   398    0.352             154            2025          1.5043;
   399    0.353             154            2012          1.5043;
   400    0.354             154            2000          1.5043;
   401    0.355             154            1988          1.5043;
   402    0.356             154            1975          1.5043;
   403    0.357             154            1963          1.5043;
   404    0.358             154            1951          1.5043;
   405    0.359             154            1938          1.5043;
   406    0.359             154            1926          1.5043;
   407    0.360             154            1914          1.5043;
   408    0.361             154            1902          1.5043;
   409    0.362             154            1890          1.5043;
   410    0.363             154            1879          1.5043;
   411    0.364             154            1867          1.5043;
   412    0.365             154            1856          1.5043;
   413    0.366             154            1844          1.5043;
   414    0.367             154            1833          1.5043;
   415    0.367             154            1821          1.5043;
   416    0.368             154            1809          1.5043;
   417    0.369             154            1798          1.5043;
   418    0.370             154            1787          1.5043;
   419    0.371             154            1776          1.5043;
   420    0.372             154            1765          1.5043;
   421    0.373             154            1754          1.5043;
   422    0.374             154            1744          1.5043;
   423    0.375             154            1733          1.5043;
   424    0.375             154            1722          1.5043;
   425    0.376             154            1711          1.5043;
   426    0.377             154            1701          1.5043;
   427    0.378             154            1690          1.5043;
   428    0.379             154            1680          1.5043;
   429    0.380             154            1670          1.5043;
   430    0.381             154            1660          1.5043;
   431    0.382             154            1650          1.5043;
   432    0.383             154            1640          1.5043;
   433    0.383             154            1630          1.5043;
   434    0.384             154            1620          1.5043;
   435    0.385             154            1611          1.5043;
   436    0.386             154            1601          1.5043;
   437    0.387             154            1592          1.5043;
   438    0.388             154            1583          1.5043;
   439    0.389             154            1574          1.5043;
   440    0.390             154            1565          1.5043;
   441    0.390             154            1556          1.5043;
   442    0.391             154            1547          1.5043;
   443    0.392             154            1538          1.5043;
   444    0.393             154            1530          1.5043;
   445    0.394             154            1522          1.5043;
   446    0.395             154            1513          1.5043;
   447    0.396             154            1505          1.5043;
   448    0.397             154            1497          1.5043;
   449    0.398             154            1489          1.5043;
   450    0.398             154            1482          1.5043;
   451    0.399             154            1474          1.5043;
   452    0.400             154            1467          1.5043;
   453    0.401             154            1460          1.5043;
   454    0.402             154            1452          1.5043;
   455    0.403             154            1445          1.5043;
   456    0.404             154            1438          1.5043;
   457    0.405             154            1432          1.5043;
   458    0.406             154            1425          1.5043;
   459    0.406             154            1418          1.5043;
   460    0.407             154            1412          1.5043;
   461    0.408             154            1406          1.5043;
   462    0.409             154            1400          1.5043;
   463    0.410             154            1394          1.5043;
   464    0.411             154            1388          1.5043;
   465    0.412             154            1382          1.5043;
   466    0.413             154            1377          1.5043;
   467    0.413             154            1372          1.5043;
   468    0.414             154            1366          1.5043;
   469    0.415             154            1361          1.5043;
   470    0.416             154            1356          1.5043;
   471    0.417             154            1351          1.5043;
   472    0.418             154            1346          1.5043;
   473    0.419             154            1342          1.5043;
   474    0.420             154            1337          1.5043;
   475    0.421             154            1333          1.5043;
   476    0.421             154            1329          1.5043;
   477    0.422             154            1325          1.5043;
   478    0.423             154            1321          1.5043;
   479    0.424             154            1317          1.5043;
   480    0.425             154            1314          1.5043;
   481    0.426             154            1311          1.5043;
   482    0.427             154            1308          1.5043;
   483    0.428             154            1304          1.5043;
   484    0.429             154            1301          1.5043;
   485    0.429             154            1299          1.5043;
   486    0.430             154            1296          1.5043;
   487    0.431             154            1294          1.5043;
   488    0.432             154            1291          1.5043;
   489    0.433             154            1289          1.5043;
   490    0.434             154            1287          1.5043;
   491    0.435             154            1285          1.5043;
   492    0.436             154            1283          1.5043;
   493    0.437             154            1282          1.5043;
   494    0.437             154            1280          1.5043;
   495    0.438             154            1279          1.5043;
   496    0.439             154            1278          1.5043;
   497    0.440             154            1277          1.5043;
   498    0.441             154            1276          1.5043;
   499    0.442             154            1276          1.5043;
   500    0.443             154            1275          1.5043;
   501    0.444             154            1275          1.5043;
   502    0.444             154            1274          1.5043;
   503    0.445             154            1274          1.5043;
   504    0.446             154            1274          1.5043;
   505    0.447             154            1274          1.5043;
   506    0.448             154            1276          1.5043;
   507    0.449             154            1276          1.5043;
   508    0.450             154            1276          1.5043;
   509    0.451             154            1276          1.5043;
   510    0.452             154            1278          1.5043;
   511    0.452             154            1278          1.5043;
   512    0.453             154            1279          1.5043;
   513    0.454             154            1281          1.5043;
   514    0.455             154            1282          1.5043;
   515    0.456             154            1283          1.5043;
   516    0.457             154            1285          1.5043;
   517    0.458             154            1286          1.5043;
   518    0.459             154            1288          1.5043;
   519    0.460             154            1290          1.5043;
   520    0.460             154            1291          1.5043;
   521    0.461             154            1293          1.5043;
   522    0.462             154            1295          1.5043;
   523    0.463             154            1297          1.5043;
   524    0.464             154            1300          1.5043;
   525    0.465             154            1302          1.5043;
   526    0.466             154            1304          1.5043;
   527    0.467             154            1306          1.5043;
   528    0.468             154            1309          1.5043;
   529    0.468             154            1312          1.5043;
   530    0.469             154            1314          1.5043;
   531    0.470             154            1317          1.5043;
   532    0.471             154            1320          1.5043;
   533    0.472             154            1322          1.5043;
   534    0.473             154            1325          1.5043;
   535    0.474             154            1329          1.5043;
   536    0.475             154            1332          1.5043;
   537    0.475             154            1335          1.5043;
   538    0.476             154            1338          1.5043;
   539    0.477             154            1341          1.5043;
   540    0.478             154            1345          1.5043;
   541    0.479             154            1348          1.5043;
   542    0.480             154            1352          1.5043;
   543    0.481             154            1356          1.5043;
   544    0.482             154            1359          1.5043;
   545    0.483             154            1363          1.5043;
   546    0.483             154            1367          1.5043;
   547    0.484             154            1371          1.5043;
   548    0.485             154            1375          1.5043;
   549    0.486             154            1379          1.5043;
   550    0.487             154            1383          1.5043;
   551    0.488             154            1387          1.5043;
   552    0.489             154            1392          1.5043;
   553    0.490             154            1396          1.5043;
   554    0.491             154            1400          1.5043;
   555    0.491             154            1405          1.5043;
   556    0.492             154            1409          1.5043;
   557    0.493             154            1414          1.5043;
   558    0.494             154            1418          1.5043;
   559    0.495             154            1423          1.5043;
   560    0.496             154            1428          1.5043;
   561    0.497             154            1433          1.5043;
   562    0.498             154            1438          1.5043;
   563    0.498             154            1443          1.5043;
   564    0.499             154            1448          1.5043;
   565    0.500             154            1453          1.5043;
   566    0.501             154            1458          1.5043;
   567    0.502             154            1463          1.5043;
   568    0.503             154            1468          1.5043;
   569    0.504             154            1473          1.5043;
   570    0.505             154            1479          1.5043;
   571    0.506             154            1484          1.5043;
   572    0.506             154            1489          1.5043;
   573    0.507             154            1495          1.5043;
   574    0.508             154            1500          1.5043;
   575    0.509             154            1506          1.5043;
   576    0.510             154            1511          1.5043;
   577    0.511             154            1517          1.5043;
   578    0.512             154            1522          1.5043;
   579    0.513             154            1528          1.5043;
   580    0.514             154            1534          1.5043;
   581    0.514             154            1540          1.5043;
   582    0.515             154            1546          1.5043;
   583    0.516             154            1551          1.5043;
   584    0.517             154            1557          1.5043;
   585    0.518             154            1563          1.5043;
   586    0.519             154            1569          1.5043;
   587    0.520             154            1575          1.5043;
   588    0.521             154            1581          1.5043;
   589    0.522             154            1587          1.5043;
   590    0.522             154            1593          1.5043;
   591    0.523             154            1599          1.5043;
   592    0.524             154            1605          1.5043;
   593    0.525             154            1612          1.5043;
   594    0.526             154            1618          1.5043;
   595    0.527             154            1624          1.5043;
   596    0.528             154            1630          1.5043;
   597    0.529             154            1637          1.5043;
   598    0.529             154            1643          1.5043;
   599    0.530             154            1649          1.5043;
   600    0.531             154            1656          1.5043;
   601    0.532             154            1662          1.5043;
   602    0.533             154            1668          1.5043;
   603    0.534             154            1675          1.5043;
   604    0.535             154            1681          1.5043;
   605    0.536             154            1688          1.5043;
   606    0.537             154            1694          1.5043;
   607    0.537             154            1701          1.5043;
   608    0.538             154            1707          1.5043;
   609    0.539             154            1714          1.5043;
   610    0.540             154            1720          1.5043;
   611    0.541             154            1727          1.5043;
   612    0.542             154            1733          1.5043;
   613    0.543             154            1739          1.5043;
   614    0.544             154            1746          1.5043;
   615    0.545             154            1753          1.5043;
   616    0.545             154            1759          1.5043;
   617    0.546             154            1765          1.5043;
   618    0.547             154            1772          1.5043;
   619    0.548             154            1778          1.5043;
   620    0.549             154            1785          1.5043;
   621    0.550             154            1791          1.5043;
   622    0.551             154            1798          1.5043;
   623    0.552             154            1804          1.5043;
   624    0.553             154            1811          1.5043;
   625    0.553             154            1817          1.5043;
   626    0.554             154            1823          1.5043;
   627    0.555             154            1830          1.5043;
   628    0.556             154            1836          1.5043;
   629    0.557             154            1843          1.5043;
   630    0.558             154            1849          1.5043;
   631    0.559             154            1855          1.5043;
   632    0.560             154            1862          1.5043;
   633    0.560             154            1868          1.5043;
   634    0.561             154            1874          1.5043;
   635    0.562             154            1881          1.5043;
   636    0.563             154            1887          1.5043;
   637    0.564             154            1893          1.5043;
   638    0.565             154            1899          1.5043;
   639    0.566             154            1905          1.5043;
   640    0.567             154            1912          1.5043;
   641    0.568             154            1918          1.5043;
   642    0.568             154            1924          1.5043;
   643    0.569             154            1930          1.5043;
   644    0.570             154            1936          1.5043;
   645    0.571             154            1942          1.5043;
   646    0.572             154            1948          1.5043;
   647    0.573             154            1954          1.5043;
   648    0.574             154            1960          1.5043;
   649    0.575             154            1966          1.5043;
   650    0.576             154            1972          1.5043;
   651    0.576             154            1978          1.5043;
   652    0.577             154            1983          1.5043;
   653    0.578             154            1989          1.5043;
   654    0.579             154            1995          1.5043;
   655    0.580             154            2000          1.5043;
   656    0.581             154            2006          1.5043;
   657    0.582             154            2012          1.5043;
   658    0.583             154            2017          1.5043;
   659    0.583             154            2023          1.5043;
   660    0.584             154            2028          1.5043;
   661    0.585             154            2033          1.5043;
   662    0.586             154            2039          1.5043;
   663    0.587             154            2044          1.5043;
   664    0.588             154            2049          1.5043;
   665    0.589             154            2054          1.5043;
   666    0.590             154            2059          1.5043;
   667    0.591             154            2064          1.5043;
   668    0.591             154            2069          1.5043;
   669    0.592             154            2074          1.5043;
   670    0.593             154            2079          1.5043;
   671    0.594             154            2084          1.5043;
   672    0.595             154            2089          1.5043;
   673    0.596             154            2094          1.5043;
   674    0.597             154            2098          1.5043;
   675    0.598             154            2103          1.5043;
   676    0.599             154            2107          1.5043;
   677    0.599             154            2112          1.5043;
   678    0.600             154            2116          1.5043;
   679    0.601             154            2120          1.5043;
   680    0.602             154            2125          1.5043;
   681    0.603             154            2129          1.5043;
   682    0.604             154            2133          1.5043;
   683    0.605             154            2137          1.5043;
   684    0.606             154            2141          1.5043;
   685    0.607             154            2145          1.5043;
   686    0.607             154            2149          1.5043;
   687    0.608             154            2152          1.5043;
   688    0.609             154            2156          1.5043;
   689    0.610             154            2160          1.5043;
   690    0.611             154            2163          1.5043;
   691    0.612             154            2166          1.5043;
