 Sample   Time     Commanded Pos   Encoder 1 Pos   Control Effort
   806   11.418              31              75         -0.2411;
   807   11.433              31              75         -0.2418;
   808   11.447              31              74         -0.2424;
   809   11.461              31              74         -0.2424;
   810   11.475              31              74         -0.2430;
   811   11.489              31              74         -0.2436;
   812   11.503              31              73         -0.2442;
   813   11.518              31              73         -0.2442;
   814   11.532              31              73         -0.2448;
   815   11.546              31              73         -0.2454;
   816   11.560              31              73         -0.2454;
   817   11.574              31              72         -0.2460;
   818   11.588              31              72         -0.2466;
   819   11.603              31              72         -0.2466;
   820   11.617              31              72         -0.2473;
   821   11.631              31              72         -0.2479;
   822   11.645              31              72         -0.2485;
   823   11.659              31              72         -0.2485;
   824   11.673              31              72         -0.2491;
   825   11.688              31              71         -0.2497;
   826   11.702              31              71         -0.2497;
   827   11.716              31              71         -0.2503;
   828   11.730              31              71         -0.2509;
   829   11.744              31              71         -0.2509;
   830   11.758              31              71         -0.2515;
   831   11.773              31              71         -0.2521;
   832   11.787              31              70         -0.2521;
   833   11.801              31              70         -0.2527;
   834   11.815              31              70         -0.2534;
   835   11.829              31              70         -0.2534;
   836   11.843              31              70         -0.2540;
   837   11.858              31              70         -0.2546;
   838   11.872              31              70         -0.2546;
   839   11.886              31              70         -0.2552;
   840   11.900              31              69         -0.2558;
   841   11.914              31              69         -0.2558;
   842   11.928              31              69         -0.2564;
   843   11.943              31              69         -0.2570;
   844   11.957              31              69         -0.2570;
   845   11.971              31              69         -0.2576;
   846   11.985              31              69         -0.2582]
