 Sample   Time     Commanded Pos   Encoder 1 Pos   Control Effort
   412    5.107               0            1976          1.2821;
   413    5.119               0            1966          1.2442;
   414    5.132               0            1953          1.2070;
   415    5.144               0            1937          1.1703;
   416    5.157               0            1917          1.1337;
   417    5.169               0            1892          1.0983;
   418    5.181               0            1862          1.0641;
   419    5.194               0            1827          1.0305;
   420    5.206               0            1787          0.9982;
   421    5.219               0            1742          0.9670;
   422    5.231               0            1692          0.9377;
   423    5.243               0            1638          0.9090;
   424    5.256               0            1581          0.8822;
   425    5.268               0            1521          0.8565;
   426    5.281               0            1460          0.8321;
   427    5.293               0            1398          0.8095;
   428    5.305               0            1336          0.7875;
   429    5.318               0            1275          0.7668;
   430    5.330               0            1214          0.7473;
   431    5.343               0            1155          0.7289;
   432    5.355               0            1101          0.7112;
   433    5.367               0            1051          0.6947;
   434    5.380               0            1007          0.6783;
   435    5.392               0             967          0.6624;
   436    5.405               0             932          0.6465;
   437    5.417               0             903          0.6313;
   438    5.429               0             879          0.6160;
   439    5.442               0             859          0.6007;
   440    5.454               0             844          0.5855;
   441    5.467               0             836          0.5702;
   442    5.479               0             833          0.5543;
   443    5.491               0             834          0.5379;
   444    5.504               0             835          0.5214;
   445    5.516               0             834          0.5049;
   446    5.529               0             834          0.4890;
   447    5.541               0             834          0.4725;
   448    5.553               0             834          0.4560;
   449    5.566               0             834          0.4402;
   450    5.578               0             833          0.4237;
   451    5.591               0             832          0.4072;
   452    5.603               0             831          0.3913;
   453    5.615               0             829          0.3755;
   454    5.628               0             825          0.3596;
   455    5.640               0             820          0.3437;
   456    5.653               0             812          0.3284;
   457    5.665               0             803          0.3132;
   458    5.677               0             792          0.2985;
   459    5.690               0             779          0.2839;
   460    5.702               0             764          0.2698;
   461    5.714               0             747          0.2564;
   462    5.727               0             726          0.2436;
   463    5.739               0             704          0.2314;
   464    5.752               0             678          0.2198;
   465    5.764               0             651          0.2088;
   466    5.776               0             621          0.1990;
   467    5.789               0             588          0.1893;
   468    5.801               0             552          0.1813;
   469    5.814               0             515          0.1734;
   470    5.826               0             475          0.1673;
   471    5.838               0             434          0.1612;
   472    5.851               0             392          0.1563;
   473    5.863               0             351          0.1526;
   474    5.876               0             313          0.1496;
   475    5.888               0             280          0.1465;
   476    5.900               0             251          0.1435;
   477    5.913               0             228          0.1410;
   478    5.925               0             210          0.1386;
   479    5.938               0             197          0.1355;
   480    5.950               0             188          0.1325;
   481    5.962               0             183          0.1294;
   482    5.975               0             183          0.1264;
   483    5.987               0             184          0.1227;
   484    6.000               0             185          0.1190;
   485    6.012               0             185          0.1154;
   486    6.024               0             184          0.1117;
   487    6.037               0             184          0.1081;
   488    6.049               0             184          0.1044;
   489    6.062               0             184          0.1007;
   490    6.074               0             184          0.0971;
   491    6.086               0             184          0.0934;
   492    6.099               0             184          0.0904;
   493    6.111               0             184          0.0867;
   494    6.124               0             184          0.0830;
   495    6.136               0             184          0.0794;
   496    6.148               0             184          0.0757;
   497    6.161               0             184          0.0720;
   498    6.173               0             184          0.0684;
   499    6.186               0             184          0.0647;
   500    6.198               0             184          0.0611;
   501    6.210               0             184          0.0580;
   502    6.223               0             184          0.0543;
   503    6.235               0             184          0.0507;
   504    6.248               0             183          0.0470;
   505    6.260               0             183          0.0433;
   506    6.272               0             183          0.0397;
   507    6.285               0             183          0.0360;
   508    6.297               0             183          0.0324;
   509    6.309               0             183          0.0293;
   510    6.322               0             183          0.0256;
   511    6.334               0             183          0.0220;
   512    6.347               0             183          0.0183;
   513    6.359               0             182          0.0147;
   514    6.371               0             182          0.0110;
   515    6.384               0             182          0.0079;
   516    6.396               0             181          0.0043;
   517    6.409               0             181          0.0006;
   518    6.421               0             181         -0.0031;
   519    6.433               0             180         -0.0061;
   520    6.446               0             179         -0.0098;
   521    6.458               0             178         -0.0134;
   522    6.471               0             178         -0.0165;
   523    6.483               0             177         -0.0201;
   524    6.495               0             176         -0.0232;
   525    6.508               0             174         -0.0269;
   526    6.520               0             174         -0.0299;
   527    6.533               0             172         -0.0336;
   528    6.545               0             171         -0.0366;
   529    6.557               0             170         -0.0397;
   530    6.570               0             169         -0.0427;
   531    6.582               0             168         -0.0464;
   532    6.595               0             167         -0.0495;
   533    6.607               0             166         -0.0525;
   534    6.619               0             165         -0.0556;
   535    6.632               0             164         -0.0586;
   536    6.644               0             163         -0.0623;
   537    6.657               0             161         -0.0653;
   538    6.669               0             160         -0.0684;
   539    6.681               0             159         -0.0708;
   540    6.694               0             157         -0.0739;
   541    6.706               0             155         -0.0769;
   542    6.719               0             153         -0.0800;
   543    6.731               0             151         -0.0824;
   544    6.743               0             150         -0.0855;
   545    6.756               0             148         -0.0885;
   546    6.768               0             146         -0.0910;
   547    6.781               0             144         -0.0934;
   548    6.793               0             142         -0.0965;
   549    6.805               0             139         -0.0989;
   550    6.818               0             136         -0.1013;
   551    6.830               0             131         -0.1038;
   552    6.843               0             124         -0.1056;
   553    6.855               0             114         -0.1074;
   554    6.867               0             103         -0.1087;
   555    6.880               0              90         -0.1093;
   556    6.892               0              76         -0.1099;
   557    6.904               0              60         -0.1099;
   558    6.917               0              45         -0.1099;
   559    6.929               0              30         -0.1093;
   560    6.942               0              16         -0.1087;
   561    6.954               0               5         -0.1081;
   562    6.966               0              -1         -0.1074;
   563    6.979               0              -4         -0.1068;
   564    6.991               0              -2         -0.1068;
   565    7.004               0              -1         -0.1068;
   566    7.016               0              -1         -0.1068;
   567    7.028               0              -1         -0.1068;
   568    7.041               0              -1         -0.1068;
   569    7.053               0              -1         -0.1068;
   570    7.066               0              -1         -0.1068;
   571    7.078               0              -1         -0.1068;
   572    7.090               0              -1         -0.1068;
   573    7.103               0              -1         -0.1068;
   574    7.115               0              -1         -0.1068;
   575    7.128               0              -1         -0.1068;
   576    7.140               0              -1         -0.1068;
   577    7.152               0              -1         -0.1068;
   578    7.165               0              -1         -0.1068;
   579    7.177               0              -1         -0.1068;
   580    7.190               0              -1         -0.1068;
   581    7.202               0              -1         -0.1068;
   582    7.214               0              -1         -0.1068;
   583    7.227               0              -1         -0.1068;
   584    7.239               0              -1         -0.1068;
   585    7.252               0              -1         -0.1068;
   586    7.264               0              -1         -0.1068;
   587    7.276               0              -1         -0.1068;
   588    7.289               0              -1         -0.1068;
   589    7.301               0              -1         -0.1068;
   590    7.314               0              -1         -0.1068;
   591    7.326               0              -1         -0.1068;
   592    7.338               0              -1         -0.1068;
   593    7.351               0              -1         -0.1068;
   594    7.363               0              -1         -0.1068;
   595    7.376               0              -1         -0.1068;
   596    7.388               0              -1         -0.1068;
   597    7.400               0              -1         -0.1068;
   598    7.413               0              -1         -0.1068;
   599    7.425               0              -1         -0.1068;
   600    7.438               0              -1         -0.1068;
   601    7.450               0              -1         -0.1068;
   602    7.462               0              -1         -0.1068;
   603    7.475               0              -1         -0.1068;
   604    7.487               0              -1         -0.1068;
   605    7.499               0              -1         -0.1068;
   606    7.512               0              -1         -0.1068;
   607    7.524               0              -1         -0.1068;
   608    7.537               0              -1         -0.1068;
   609    7.549               0              -1         -0.1068;
   610    7.561               0              -1         -0.1068;
   611    7.574               0              -1         -0.1062;
   612    7.586               0              -1         -0.1062;
   613    7.599               0              -1         -0.1062;
   614    7.611               0              -1         -0.1062;
   615    7.623               0              -1         -0.1062;
   616    7.636               0              -1         -0.1062;
   617    7.648               0              -1         -0.1062;
   618    7.661               0              -1         -0.1062;
   619    7.673               0              -1         -0.1062;
   620    7.685               0              -1         -0.1062;
   621    7.698               0              -1         -0.1062;
   622    7.710               0              -1         -0.1062;
   623    7.723               0              -1         -0.1062;
   624    7.735               0              -1         -0.1062;
   625    7.747               0              -1         -0.1062;
   626    7.760               0              -1         -0.1062;
   627    7.772               0              -1         -0.1062;
   628    7.785               0              -1         -0.1062;
   629    7.797               0              -1         -0.1062;
   630    7.809               0              -1         -0.1062;
   631    7.822               0              -1         -0.1062;
   632    7.834               0              -1         -0.1062;
   633    7.847               0              -1         -0.1062;
   634    7.859               0              -1         -0.1062;
   635    7.871               0              -1         -0.1062;
   636    7.884               0              -1         -0.1062;
   637    7.896               0              -1         -0.1062;
   638    7.909               0              -1         -0.1062;
   639    7.921               0              -1         -0.1062;
   640    7.933               0              -1         -0.1062;
   641    7.946               0              -1         -0.1062;
   642    7.958               0              -1         -0.1062;
   643    7.971               0              -1         -0.1062;
   644    7.983               0              -1         -0.1062;
   645    7.995               0              -1         -0.1062;
   646    8.008               0              -1         -0.1062;
   647    8.020               0              -1         -0.1062;
   648    8.033               0              -1         -0.1062;
   649    8.045               0              -1         -0.1062;
   650    8.057               0              -1         -0.1062;
   651    8.070               0              -1         -0.1062;
   652    8.082               0              -1         -0.1062;
   653    8.094               0              -1         -0.1062;
   654    8.107               0              -1         -0.1062;
   655    8.119               0              -1         -0.1062;
   656    8.132               0              -1         -0.1062;
   657    8.144               0              -1         -0.1062;
   658    8.156               0              -1         -0.1062;
   659    8.169               0              -1         -0.1062;
   660    8.181               0              -1         -0.1062;
   661    8.194               0              -1         -0.1062;
   662    8.206               0              -1         -0.1062;
   663    8.218               0              -1         -0.1062;
   664    8.231               0              -1         -0.1062;
   665    8.243               0              -1         -0.1062;
   666    8.256               0              -1         -0.1062;
   667    8.268               0              -1         -0.1062;
   668    8.280               0              -1         -0.1062;
   669    8.293               0              -1         -0.1062;
   670    8.305               0              -1         -0.1062;
   671    8.318               0              -1         -0.1062;
   672    8.330               0              -1         -0.1062;
   673    8.342               0              -1         -0.1062;
   674    8.355               0              -1         -0.1062;
   675    8.367               0              -1         -0.1056;
   676    8.380               0              -1         -0.1056;
   677    8.392               0              -1         -0.1056;
   678    8.404               0              -1         -0.1056;
   679    8.417               0              -1         -0.1056;
   680    8.429               0              -1         -0.1056;
   681    8.442               0              -1         -0.1056;
   682    8.454               0              -1         -0.1056;
   683    8.466               0              -1         -0.1056;
   684    8.479               0              -1         -0.1056;
   685    8.491               0              -1         -0.1056;
   686    8.504               0              -1         -0.1056;
   687    8.516               0              -1         -0.1056;
   688    8.528               0              -1         -0.1056;
   689    8.541               0              -1         -0.1056;
   690    8.553               0              -1         -0.1056;
   691    8.566               0              -1         -0.1056;
   692    8.578               0              -1         -0.1056;
   693    8.590               0              -1         -0.1056;
   694    8.603               0              -1         -0.1056;
   695    8.615               0              -1         -0.1056;
   696    8.628               0              -1         -0.1056;
   697    8.640               0              -1         -0.1056;
   698    8.652               0              -1         -0.1056;
   699    8.665               0              -1         -0.1056;
   700    8.677               0              -1         -0.1056;
   701    8.689               0              -1         -0.1056;
   702    8.702               0              -1         -0.1056;
   703    8.714               0              -1         -0.1056;
   704    8.727               0              -1         -0.1056;
   705    8.739               0              -1         -0.1056;
   706    8.751               0              -1         -0.1056;
   707    8.764               0              -1         -0.1056;
   708    8.776               0              -1         -0.1056;
   709    8.789               0              -1         -0.1056;
   710    8.801               0              -1         -0.1056;
   711    8.813               0              -1         -0.1056;
   712    8.826               0              -1         -0.1056;
   713    8.838               0              -1         -0.1056;
   714    8.851               0              -1         -0.1056;
   715    8.863               0              -1         -0.1056;
   716    8.875               0              -1         -0.1056;
   717    8.888               0              -1         -0.1056;
   718    8.900               0              -1         -0.1056;
   719    8.913               0              -1         -0.1056;
   720    8.925               0              -1         -0.1056;
   721    8.937               0              -1         -0.1056;
   722    8.950               0              -1         -0.1056;
   723    8.962               0              -1         -0.1056;
   724    8.975               0              -1         -0.1056;
   725    8.987               0              -1         -0.1056;
   726    8.999               0              -1         -0.1056;
   727    9.012               0              -1         -0.1056;
   728    9.024               0              -1         -0.1056;
   729    9.037               0              -1         -0.1056;
   730    9.049               0              -1         -0.1056;
   731    9.061               0              -1         -0.1056;
   732    9.074               0              -1         -0.1056;
   733    9.086               0              -1         -0.1056;
   734    9.099               0              -1         -0.1056;
   735    9.111               0              -1         -0.1056;
   736    9.123               0              -1         -0.1056;
   737    9.136               0              -1         -0.1056;
   738    9.148               0              -1         -0.1056;
   739    9.161               0              -1         -0.1050;
   740    9.173               0              -1         -0.1050;
   741    9.185               0              -1         -0.1050;
   742    9.198               0              -1         -0.1050;
   743    9.210               0              -1         -0.1050;
   744    9.223               0              -1         -0.1050;
   745    9.235               0              -1         -0.1050;
   746    9.247               0              -1         -0.1050;
