 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos 
    64    1.587            2000            1627               0               0;
    65    1.611            2000            1649               0               0;
    66    1.636            2000            1658               0               0;
    67    1.661            2000            1658               0               0;
    68    1.686            2000            1658               0               0;
    69    1.711            2000            1658               0               0;
    70    1.735            2000            1658               0               0;
    71    1.760            2000            1658               0               0;
    72    1.785            2000            1658               0               0;
    73    1.810            2000            1658               0               0;
    74    1.835            2000            1658               0               0;
    75    1.859            2000            1659               0               0;
    76    1.884            2000            1659               0               0;
    77    1.909            2000            1660               0               0;
    78    1.934            2000            1661               0               0;
    79    1.959            2000            1663               0               0;
    80    1.983            2000            1665               0               0;
    81    2.008            2000            1667               0               0;
    82    2.033            2000            1669               0               0;
    83    2.058            2000            1672               0               0;
    84    2.083            2000            1675               0               0;
    85    2.107            2000            1678               0               0;
    86    2.132            2000            1682               0               0;
    87    2.157            2000            1687               0               0;
    88    2.182            2000            1693               0               0;
    89    2.206            2000            1700               0               0;
    90    2.231            2000            1708               0               0;
    91    2.256            2000            1714               0               0;
    92    2.281            2000            1719               0               0;
    93    2.306            2000            1721               0               0;
    94    2.330            2000            1722               0               0;
    95    2.355            2000            1722               0               0;
    96    2.380            2000            1723               0               0;
    97    2.405            2000            1724               0               0;
    98    2.430            2000            1725               0               0;
    99    2.454            2000            1727               0               0;
   100    2.479            2000            1729               0               0;
   101    2.504            2000            1731               0               0;
   102    2.529            2000            1733               0               0;
   103    2.554            2000            1736               0               0;
   104    2.578            2000            1739               0               0;
   105    2.603            2000            1743               0               0;
   106    2.628            2000            1746               0               0;
   107    2.653            2000            1750               0               0;
   108    2.678            2000            1755               0               0;
   109    2.702            2000            1759               0               0;
   110    2.727            2000            1761               0               0;
   111    2.752            2000            1762               0               0;
   112    2.777            2000            1763               0               0;
   113    2.801            2000            1764               0               0;
   114    2.826            2000            1765               0               0;
   115    2.851            2000            1766               0               0;
   116    2.876            2000            1768               0               0;
   117    2.901            2000            1771               0               0;
   118    2.925            2000            1774               0               0;
   119    2.950            2000            1780               0               0;
   120    2.975            2000            1786               0               0;
   121    3.000            2000            1792               0               0;
   122    3.025            2000            1798               0               0;
   123    3.049            2000            1805               0               0;
   124    3.074            2000            1810               0               0;
   125    3.099            2000            1816               0               0;
   126    3.124            2000            1821               0               0;
   127    3.149            2000            1826               0               0;
   128    3.173            2000            1829               0               0;
   129    3.198            2000            1831               0               0;
   130    3.223            2000            1831               0               0;
   131    3.248            2000            1832               0               0;
   132    3.273            2000            1832               0               0;
   133    3.297            2000            1832               0               0;
   134    3.322            2000            1833               0               0;
   135    3.347            2000            1833               0               0;
   136    3.372            2000            1834               0               0;
   137    3.396            2000            1835               0               0;
   138    3.421            2000            1835               0               0;
   139    3.446            2000            1836               0               0;
   140    3.471            2000            1837               0               0;
   141    3.496            2000            1838               0               0;
   142    3.520            2000            1839               0               0;
   143    3.545            2000            1840               0               0;
   144    3.570            2000            1841               0               0;
   145    3.595            2000            1843               0               0;
   146    3.620            2000            1845               0               0;
   147    3.644            2000            1848               0               0;
   148    3.669            2000            1852               0               0;
   149    3.694            2000            1857               0               0;
   150    3.719            2000            1864               0               0;
   151    3.744            2000            1869               0               0;
   152    3.768            2000            1873               0               0;
   153    3.793            2000            1877               0               0;
   154    3.818            2000            1879               0               0;
   155    3.843            2000            1881               0               0;
   156    3.868            2000            1882               0               0;
   157    3.892            2000            1884               0               0;
   158    3.917            2000            1886               0               0;
   159    3.942            2000            1889               0               0;
   160    3.967            2000            1892               0               0;
   161    3.991            2000            1896               0               0;
   162    4.016            2000            1900               0               0;
   163    4.041            2000            1904               0               0;
   164    4.066            2000            1909               0               0;
   165    4.091            2000            1912               0               0;
   166    4.115            2000            1915               0               0;
   167    4.140            2000            1918               0               0;
   168    4.165            2000            1919               0               0;
   169    4.190            2000            1920               0               0;
   170    4.215            2000            1920               0               0;
   171    4.239            2000            1921               0               0;
   172    4.264            2000            1921               0               0;
   173    4.289            2000            1922               0               0;
   174    4.314            2000            1922               0               0;
   175    4.339            2000            1922               0               0;
   176    4.363            2000            1923               0               0;
   177    4.388            2000            1924               0               0;
   178    4.413            2000            1925               0               0;
   179    4.438            2000            1926               0               0;
   180    4.463            2000            1927               0               0;
   181    4.487            2000            1929               0               0;
   182    4.512            2000            1931               0               0;
   183    4.537            2000            1932               0               0;
   184    4.562            2000            1934               0               0;
   185    4.586            2000            1936               0               0;
   186    4.611            2000            1937               0               0;
   187    4.636            2000            1939               0               0;
   188    4.661            2000            1941               0               0;
   189    4.686            2000            1942               0               0;
   190    4.710            2000            1944               0               0;
   191    4.735            2000            1946               0               0;
   192    4.760            2000            1947               0               0;
   193    4.785            2000            1948               0               0;
   194    4.810            2000            1949               0               0;
   195    4.834            2000            1950               0               0;
   196    4.859            2000            1952               0               0;
   197    4.884            2000            1954               0               0;
   198    4.909            2000            1956               0               0;
   199    4.934            2000            1958               0               0;
   200    4.958            2000            1959               0               0;
   201    4.983            2000            1961               0               0;
   202    5.008            2000            1962               0               0;
   203    5.033            2000            1963               0               0;
   204    5.058            2000            1964               0               0;
   205    5.082            2000            1965               0               0;
   206    5.107            2000            1965               0               0;
   207    5.132            2000            1966               0               0;
   208    5.157            2000            1966               0               0;
   209    5.181            2000            1966               0               0;
   210    5.206            2000            1967               0               0;
   211    5.231            2000            1967               0               0;
   212    5.256            2000            1967               0               0;
   213    5.281            2000            1968               0               0;
   214    5.305            2000            1968               0               0;
   215    5.330            2000            1968               0               0;
   216    5.355            2000            1968               0               0;
   217    5.380            2000            1969               0               0;
   218    5.405            2000            1969               0               0;
   219    5.429            2000            1969               0               0;
   220    5.454            2000            1969               0               0;
   221    5.479            2000            1969               0               0;
   222    5.504            2000            1970               0               0;
   223    5.529            2000            1970               0               0;
   224    5.553            2000            1970               0               0;
   225    5.578            2000            1970               0               0;
   226    5.603            2000            1970               0               0;
   227    5.628            2000            1970               0               0;
   228    5.653            2000            1971               0               0;
   229    5.677            2000            1971               0               0;
   230    5.702            2000            1971               0               0;
   231    5.727            2000            1971               0               0;
   232    5.752            2000            1971               0               0;
   233    5.776            2000            1971               0               0;
   234    5.801            2000            1971               0               0;
   235    5.826            2000            1972               0               0;
   236    5.851            2000            1972               0               0;
   237    5.876            2000            1972               0               0;
   238    5.900            2000            1972               0               0;
   239    5.925            2000            1972               0               0;
   240    5.950            2000            1972               0               0;
   241    5.975            2000            1972               0               0;
   242    6.000            2000            1972               0               0;
   243    6.024            2000            1972               0               0;
   244    6.049            2000            1973               0               0;
   245    6.074            2000            1973               0               0;
   246    6.099            2000            1973               0               0;
   247    6.124            2000            1973               0               0;
   248    6.148            2000            1973               0               0;
   249    6.173            2000            1973               0               0;
   250    6.198            2000            1973               0               0;
   251    6.223            2000            1973               0               0;
   252    6.248            2000            1973               0               0;
   253    6.272            2000            1973               0               0;
   254    6.297            2000            1973               0               0;
   255    6.322            2000            1973               0               0;
   256    6.347            2000            1973               0               0;
   257    6.371            2000            1974               0               0;
   258    6.396            2000            1974               0               0;
   259    6.421            2000            1974               0               0;
   260    6.446            2000            1974               0               0;
   261    6.471            2000            1974               0               0;
   262    6.495            2000            1974               0               0;
   263    6.520            2000            1974               0               0;
   264    6.545            2000            1974               0               0;
   265    6.570            2000            1974               0               0;
   266    6.595            2000            1974               0               0;
   267    6.619            2000            1974               0               0;
   268    6.644            2000            1975               0               0;
   269    6.669            2000            1975               0               0;
   270    6.694            2000            1975               0               0;
   271    6.719            2000            1975               0               0;
   272    6.743            2000            1975               0               0;
   273    6.768            2000            1975               0               0;
   274    6.793            2000            1975               0               0;
   275    6.818            2000            1975               0               0;
   276    6.843            2000            1975               0               0;
   277    6.867            2000            1976               0               0;
   278    6.892            2000            1976               0               0;
   279    6.917            2000            1976               0               0;
   280    6.942            2000            1976               0               0;
   281    6.966            2000            1976               0               0;
   282    6.991            2000            1976               0               0;
   283    7.016            2000            1976               0               0;
   284    7.041            2000            1977               0               0;
   285    7.066            2000            1977               0               0;
   286    7.090            2000            1977               0               0;
   287    7.115            2000            1977               0               0;
   288    7.140            2000            1977               0               0;
   289    7.165            2000            1977               0               0;
   290    7.190            2000            1978               0               0;
   291    7.214            2000            1978               0               0;
   292    7.239            2000            1978               0               0;
   293    7.264            2000            1978               0               0;
   294    7.289            2000            1978               0               0;
   295    7.314            2000            1978               0               0;
   296    7.338            2000            1979               0               0;
   297    7.363            2000            1979               0               0;
   298    7.388            2000            1979               0               0;
   299    7.413            2000            1979               0               0;
   300    7.438            2000            1979               0               0;
   301    7.462            2000            1979               0               0;
   302    7.487            2000            1980               0               0;
   303    7.512            2000            1980               0               0;
   304    7.537            2000            1980               0               0;
   305    7.561            2000            1980               0               0;
   306    7.586            2000            1980               0               0;
   307    7.611            2000            1980               0               0;
   308    7.636            2000            1981               0               0;
   309    7.661            2000            1981               0               0;
   310    7.685            2000            1981               0               0;
   311    7.710            2000            1981               0               0;
   312    7.735            2000            1981               0               0;
   313    7.760            2000            1981               0               0;
   314    7.785            2000            1981               0               0;
   315    7.809            2000            1981               0               0;
   316    7.834            2000            1982               0               0;
   317    7.859            2000            1982               0               0;
   318    7.884            2000            1982               0               0;
   319    7.909            2000            1982               0               0;
   320    7.933            2000            1982               0               0;
   321    7.958            2000            1982               0               0;
   322    7.983            2000            1982               0               0;
   323    8.008            2000            1982               0               0;
   324    8.033            2000            1983               0               0;
   325    8.057            2000            1983               0               0;
   326    8.082            2000            1983               0               0;
   327    8.107            2000            1983               0               0;
   328    8.132            2000            1983               0               0;
   329    8.156            2000            1983               0               0;
   330    8.181            2000            1983               0               0;
   331    8.206            2000            1984               0               0;
   332    8.231            2000            1984               0               0;
   333    8.256            2000            1984               0               0;
   334    8.280            2000            1984               0               0;
   335    8.305            2000            1984               0               0;
   336    8.330            2000            1984               0               0;
   337    8.355            2000            1985               0               0;
   338    8.380            2000            1985               0               0;
   339    8.404            2000            1985               0               0;
   340    8.429            2000            1985               0               0;
   341    8.454            2000            1985               0               0;
   342    8.479            2000            1986               0               0;
   343    8.504            2000            1986               0               0;
   344    8.528            2000            1986               0               0;
   345    8.553            2000            1986               0               0;
   346    8.578            2000            1986               0               0;
   347    8.603            2000            1987               0               0;
   348    8.628            2000            1987               0               0;
   349    8.652            2000            1987               0               0;
   350    8.677            2000            1988               0               0;
   351    8.702            2000            1988               0               0;
   352    8.727            2000            1989               0               0;
   353    8.751            2000            1989               0               0;
   354    8.776            2000            1989               0               0;
   355    8.801            2000            1990               0               0;
   356    8.826            2000            1990               0               0;
   357    8.851            2000            1991               0               0;
   358    8.875            2000            1991               0               0;
   359    8.900            2000            1991               0               0;
   360    8.925            2000            1992               0               0;
   361    8.950            2000            1992               0               0;
   362    8.975            2000            1993               0               0;
   363    8.999            2000            1993               0               0;
   364    9.024            2000            1994               0               0;
   365    9.049            2000            1994               0               0;
   366    9.074            2000            1995               0               0;
   367    9.099            2000            1995               0               0;
   368    9.123            2000            1996               0               0;
   369    9.148            2000            1996               0               0;
   370    9.173            2000            1997               0               0;
   371    9.198            2000            1997               0               0;
   372    9.223            2000            1998               0               0;
   373    9.247            2000            1998               0               0;
   374    9.272            2000            1999               0               0;
   375    9.297            2000            1999               0               0;
   376    9.322            2000            1999               0               0;
   377    9.346            2000            2000               0               0;
   378    9.371            2000            2000               0               0;
   379    9.396            2000            2001               0               0;
   380    9.421            2000            2001               0               0;
   381    9.446            2000            2001               0               0;
   382    9.470            2000            2002               0               0;
   383    9.495            2000            2002               0               0;
   384    9.520            2000            2002               0               0;
   385    9.545            2000            2002               0               0;
   386    9.570            2000            2003               0               0;
   387    9.594            2000            2003               0               0;
   388    9.619            2000            2003               0               0;
   389    9.644            2000            2003               0               0;
   390    9.669            2000            2003               0               0;
   391    9.694            2000            2004               0               0;
   392    9.718            2000            2004               0               0;
   393    9.743            2000            2004               0               0;
   394    9.768            2000            2004               0               0;
   395    9.793            2000            2004               0               0;
   396    9.818            2000            2005               0               0;
   397    9.842            2000            2005               0               0;
   398    9.867            2000            2005               0               0;
   399    9.892            2000            2005               0               0;
   400    9.917            2000            2005               0               0;
   401    9.941            2000            2005               0               0;
   402    9.966            2000            2005               0               0;
   403    9.991            2000            2005               0               0;
   404   10.016               0            2005               1               0;
   405   10.041               0            2004               1               0;
   406   10.065               0            2004               1               0;
   407   10.090               0            2004               1               0;
   408   10.115               0            2003               1               0;
   409   10.140               0            2001               1               0;
   410   10.165               0            1998               1               0;
   411   10.189               0            1994               1               0;
   412   10.214               0            1988               1               0;
   413   10.239               0            1980               1               0;
   414   10.264               0            1970               1               0;
   415   10.289               0            1959               1               0;
   416   10.313               0            1946               1               0;
   417   10.338               0            1926               1               0;
   418   10.363               0            1897               1               0;
   419   10.388               0            1859               1               0;
   420   10.413               0            1813               1               0;
   421   10.437               0            1760               1               0;
   422   10.462               0            1703               1               0;
   423   10.487               0            1646               0               0;
   424   10.512               0            1591               0               0;
   425   10.536               0            1543               0               0;
   426   10.561               0            1505               0               0;
   427   10.586               0            1476               0               0;
   428   10.611               0            1457               0               0;
   429   10.636               0            1443               0               0;
   430   10.660               0            1433               0               0;
   431   10.685               0            1421               0               0;
   432   10.710               0            1406               0               0;
   433   10.735               0            1387               0               0;
   434   10.760               0            1359               0               0;
   435   10.784               0            1318               0               0;
   436   10.809               0            1269               0               0;
   437   10.834               0            1213               0               0;
   438   10.859               0            1157               0               0;
   439   10.884               0            1108               0               0;
   440   10.908               0            1065               0               0;
   441   10.933               0            1030               0               0;
   442   10.958               0            1003               0               0;
   443   10.983               0             983               0               0;
   444   11.008               0             969               0               0;
   445   11.032               0             957               0               0;
   446   11.057               0             948               0               0;
   447   11.082               0             937               0               0;
   448   11.107               0             921               0               0;
   449   11.131               0             899               0               0;
   450   11.156               0             871               0               0;
   451   11.181               0             843               0               0;
   452   11.206               0             815               0               0;
   453   11.231               0             792               0               0;
   454   11.255               0             776               0               0;
   455   11.280               0             767               0               0;
   456   11.305               0             765               0               0;
   457   11.330               0             765               0               0;
   458   11.355               0             764               0               0;
   459   11.379               0             763               0               0;
   460   11.404               0             760               0               0;
   461   11.429               0             754               0               0;
   462   11.454               0             744               0               0;
   463   11.479               0             728               0               0;
   464   11.503               0             704               0               0;
   465   11.528               0             674               0               0;
   466   11.553               0             636               0               0;
   467   11.578               0             590               0               0;
   468   11.603               0             539               0               0;
   469   11.627               0             483               0               0;
   470   11.652               0             426               0               0;
   471   11.677               0             374               0               0;
   472   11.702               0             337               0               0;
   473   11.726               0             322               0               0;
   474   11.751               0             325               0               0;
   475   11.776               0             327               0               0;
   476   11.801               0             327               0               0;
   477   11.826               0             327               0               0;
   478   11.850               0             327               0               0;
   479   11.875               0             327               0               0;
   480   11.900               0             326               0               0;
   481   11.925               0             326               0               0;
   482   11.950               0             326               0               0;
   483   11.974               0             326               0               0;
   484   11.999               0             326               0               0;
   485   12.024               0             326               0               0;
   486   12.049               0             326               0               0;
   487   12.074               0             325               0               0;
   488   12.098               0             325               0               0;
   489   12.123               0             325               0               0;
   490   12.148               0             325               0               0;
   491   12.173               0             325               0               0;
   492   12.198               0             324               0               0;
   493   12.222               0             324               0               0;
   494   12.247               0             324               0               0;
   495   12.272               0             323               0               0;
   496   12.297               0             323               0               0;
   497   12.321               0             322               0               0;
   498   12.346               0             321               0               0;
   499   12.371               0             320               0               0;
   500   12.396               0             318               0               0;
   501   12.421               0             314               0               0;
   502   12.445               0             308               0               0;
   503   12.470               0             300               0               0;
   504   12.495               0             290               0               0;
   505   12.520               0             279               0               0;
   506   12.545               0             266               0               0;
   507   12.569               0             253               0               0;
   508   12.594               0             240               0               0;
   509   12.619               0             229               0               0;
   510   12.644               0             218               0               0;
   511   12.669               0             206               0               0;
   512   12.693               0             194               0               0;
   513   12.718               0             182               0               0;
   514   12.743               0             171               0               0;
   515   12.768               0             162               0               0;
   516   12.793               0             155               0               0;
   517   12.817               0             150               0               0;
   518   12.842               0             146               0               0;
   519   12.867               0             142               0               0;
   520   12.892               0             139               0               0;
   521   12.916               0             135               0               0;
   522   12.941               0             131               0               0;
   523   12.966               0             127               0               0;
   524   12.991               0             122               0               0;
   525   13.016               0             116               0               0;
   526   13.040               0             110               0               0;
   527   13.065               0             105               0               0;
   528   13.090               0              99               0               0;
   529   13.115               0              94               0               0;
   530   13.140               0              89               0               0;
   531   13.164               0              84               0               0;
   532   13.189               0              79               0               0;
   533   13.214               0              73               0               0;
   534   13.239               0              65               0               0;
   535   13.264               0              60               0               0;
   536   13.288               0              56               0               0;
   537   13.313               0              55               0               0;
   538   13.338               0              55               0               0;
   539   13.363               0              55               0               0;
   540   13.388               0              55               0               0;
   541   13.412               0              54               0               0;
   542   13.437               0              54               0               0;
   543   13.462               0              54               0               0;
   544   13.487               0              54               0               0;
   545   13.511               0              54               0               0;
   546   13.536               0              53               0               0;
   547   13.561               0              53               0               0;
   548   13.586               0              53               0               0;
   549   13.611               0              53               0               0;
   550   13.635               0              52               0               0;
   551   13.660               0              52               0               0;
   552   13.685               0              52               0               0;
   553   13.710               0              51               0               0;
   554   13.735               0              51               0               0;
   555   13.759               0              51               0               0;
   556   13.784               0              50               0               0;
   557   13.809               0              50               0               0;
   558   13.834               0              49               0               0;
   559   13.859               0              49               0               0;
   560   13.883               0              48               0               0;
   561   13.908               0              48               0               0;
   562   13.933               0              47               0               0;
   563   13.958               0              47               0               0;
   564   13.983               0              46               0               0;
   565   14.007               0              46               0               0;
   566   14.032               0              45               0               0;
   567   14.057               0              45               0               0;
   568   14.082               0              44               0               0;
   569   14.106               0              44               0               0;
   570   14.131               0              43               0               0;
   571   14.156               0              43               0               0;
   572   14.181               0              42               0               0;
   573   14.206               0              42               0               0;
   574   14.230               0              42               0               0;
   575   14.255               0              41               0               0;
   576   14.280               0              41               0               0;
   577   14.305               0              40               0               0;
   578   14.330               0              40               0               0;
   579   14.354               0              40               0               0;
   580   14.379               0              39               0               0;
   581   14.404               0              39               0               0;
   582   14.429               0              39               0               0;
   583   14.454               0              38               0               0;
   584   14.478               0              38               0               0;
   585   14.503               0              38               0               0;
   586   14.528               0              37               0               0;
   587   14.553               0              37               0               0;
   588   14.578               0              37               0               0;
   589   14.602               0              37               0               0;
   590   14.627               0              36               0               0;
   591   14.652               0              36               0               0;
   592   14.677               0              36               0               0;
   593   14.701               0              36               0               0;
   594   14.726               0              35               0               0;
   595   14.751               0              35               0               0;
   596   14.776               0              35               0               0;
   597   14.801               0              35               0               0;
   598   14.825               0              35               0               0;
   599   14.850               0              35               0               0;
   600   14.875               0              34               0               0;
   601   14.900               0              34               0               0;
   602   14.925               0              34               0               0;
   603   14.949               0              34               0               0;
   604   14.974               0              34               0               0;
   605   14.999               0              34               0               0;
   606   15.024               0              34               0               0;
   607   15.049               0              34               0               0;
   608   15.073               0              33               0               0;
   609   15.098               0              33               0               0;
   610   15.123               0              33               0               0;
   611   15.148               0              33               0               0;
   612   15.173               0              33               0               0;
   613   15.197               0              33               0               0;
   614   15.222               0              33               0               0;
   615   15.247               0              33               0               0;
   616   15.272               0              33               0               0;
   617   15.296               0              32               0               0;
   618   15.321               0              32               0               0;
   619   15.346               0              32               0               0;
   620   15.371               0              32               0               0;
   621   15.396               0              32               0               0;
   622   15.420               0              32               0               0;
   623   15.445               0              32               0               0;
   624   15.470               0              32               0               0;
   625   15.495               0              32               0               0;
   626   15.520               0              31               0               0;
   627   15.544               0              31               0               0;
   628   15.569               0              31               0               0;
   629   15.594               0              31               0               0;
   630   15.619               0              31               0               0;
   631   15.644               0              31               0               0;
   632   15.668               0              31               0               0;
   633   15.693               0              31               0               0;
   634   15.718               0              31               0               0;
   635   15.743               0              30               0               0;
   636   15.768               0              30               0               0;
   637   15.792               0              30               0               0;
   638   15.817               0              30               0               0;
   639   15.842               0              30               0               0;
   640   15.867               0              30               0               0;
   641   15.891               0              30               0               0;
   642   15.916               0              30               0               0;
   643   15.941               0              30               0               0;
   644   15.966               0              30               0               0;
   645   15.991               0              29               0               0;
   646   16.015               0              29               0               0;
   647   16.040               0              29               0               0;
   648   16.065               0              29               0               0;
   649   16.090               0              29               0               0;
   650   16.115               0              29               0               0;
   651   16.139               0              29               0               0;
   652   16.164               0              29               0               0;
   653   16.189               0              29               0               0;
   654   16.214               0              29               0               0;
   655   16.239               0              28               0               0;
   656   16.263               0              28               0               0;
   657   16.288               0              28               0               0;
   658   16.313               0              28               0               0;
   659   16.338               0              28               0               0;
   660   16.363               0              28               0               0;
   661   16.387               0              28               0               0;
   662   16.412               0              27               0               0;
   663   16.437               0              27               0               0;
   664   16.462               0              27               0               0;
   665   16.486               0              27               0               0;
   666   16.511               0              27               0               0;
   667   16.536               0              27               0               0;
   668   16.561               0              27               0               0;
   669   16.586               0              26               0               0;
   670   16.610               0              26               0               0;
   671   16.635               0              26               0               0;
   672   16.660               0              26               0               0;
   673   16.685               0              26               0               0;
   674   16.710               0              25               0               0;
   675   16.734               0              25               0               0;
   676   16.759               0              25               0               0;
   677   16.784               0              25               0               0;
   678   16.809               0              25               0               0;
   679   16.834               0              25               0               0;
   680   16.858               0              24               0               0;
   681   16.883               0              24               0               0;
   682   16.908               0              24               0               0;
   683   16.933               0              24               0               0;
   684   16.958               0              24               0               0;
   685   16.982               0              23               0               0;
   686   17.007               0              23               0               0;
   687   17.032               0              23               0               0;
   688   17.057               0              23               0               0;
   689   17.081               0              23               0               0;
   690   17.106               0              22               0               0;
   691   17.131               0              22               0               0;
   692   17.156               0              22               0               0;
   693   17.181               0              22               0               0;
   694   17.205               0              22               0               0;
   695   17.230               0              21               0               0;
   696   17.255               0              21               0               0;
   697   17.280               0              21               0               0;
   698   17.305               0              21               0               0;
   699   17.329               0              21               0               0;
   700   17.354               0              21               0               0;
   701   17.379               0              20               0               0;
   702   17.404               0              20               0               0;
   703   17.429               0              20               0               0;
   704   17.453               0              20               0               0;
   705   17.478               0              19               0               0;
   706   17.503               0              19               0               0;
   707   17.528               0              19               0               0;
   708   17.553               0              19               0               0;
   709   17.577               0              19               0               0;
   710   17.602               0              19               0               0;
   711   17.627               0              18               0               0;
   712   17.652               0              18               0               0;
   713   17.676               0              18               0               0;
   714   17.701               0              18               0               0;
   715   17.726               0              17               0               0;
   716   17.751               0              17               0               0;
   717   17.776               0              17               0               0;
   718   17.800               0              17               0               0;
   719   17.825               0              16               0               0;
   720   17.850               0              16               0               0;
   721   17.875               0              16               0               0;
   722   17.900               0              16               0               0;
   723   17.924               0              15               0               0;
   724   17.949               0              15               0               0;
   725   17.974               0              15               0               0;
   726   17.999               0              15               0               0;
   727   18.024               0              15               0               0;
   728   18.048               0              14               0               0;
   729   18.073               0              14               0               0;
   730   18.098               0              14               0               0;
   731   18.123               0              14               0               0;
   732   18.148               0              14               0               0;
   733   18.172               0              13               0               0;
   734   18.197               0              13               0               0;
   735   18.222               0              13               0               0;
   736   18.247               0              13               0               0;
   737   18.271               0              13               0               0;
   738   18.296               0              13               0               0;
   739   18.321               0              12               0               0;
   740   18.346               0              12               0               0;
   741   18.371               0              12               0               0;
   742   18.395               0              12               0               0;
   743   18.420               0              12               0               0;
   744   18.445               0              11               0               0;
   745   18.470               0              11               0               0;
   746   18.495               0              11               0               0;
   747   18.519               0              11               0               0;
   748   18.544               0              11               0               0;
   749   18.569               0              11               0               0;
   750   18.594               0              10               0               0;
   751   18.619               0              10               0               0;
   752   18.643               0              10               0               0;
   753   18.668               0              10               0               0;
   754   18.693               0              10               0               0;
   755   18.718               0              10               0               0;
   756   18.743               0               9               0               0;
   757   18.767               0               9               0               0;
   758   18.792               0               9               0               0;
   759   18.817               0               9               0               0;
   760   18.842               0               9               0               0;
   761   18.866               0               9               0               0;
   762   18.891               0               8               0               0;
   763   18.916               0               8               0               0;
   764   18.941               0               8               0               0;
   765   18.966               0               8               0               0;
   766   18.990               0               8               0               0;
   767   19.015               0               7               0               0;
   768   19.040               0               7               0               0;
   769   19.065               0               7               0               0;
   770   19.090               0               7               0               0;
   771   19.114               0               7               0               0;
   772   19.139               0               7               0               0;
   773   19.164               0               6               0               0;
   774   19.189               0               6               0               0;
   775   19.214               0               6               0               0;
   776   19.238               0               6               0               0;
   777   19.263               0               6               0               0;
   778   19.288               0               6               0               0;
   779   19.313               0               6               0               0;
   780   19.338               0               5               0               0;
   781   19.362               0               5               0               0;
   782   19.387               0               5               0               0;
   783   19.412               0               5               0               0;
   784   19.437               0               5               0               0;
   785   19.461               0               5               0               0;
   786   19.486               0               5               0               0;
   787   19.511               0               5               0               0;
   788   19.536               0               4               0               0;
   789   19.561               0               4               0               0;
   790   19.585               0               4               0               0;
   791   19.610               0               4               0               0;
   792   19.635               0               4               0               0;
   793   19.660               0               4               0               0;
   794   19.685               0               4               0               0;
   795   19.709               0               4               0               0;
   796   19.734               0               4               0               0;
   797   19.759               0               3               0               0;
   798   19.784               0               3               0               0;
   799   19.809               0               3               0               0;
   800   19.833               0               3               0               0;
   801   19.858               0               3               0               0;
   802   19.883               0               3               0               0;
   803   19.908               0               3               0               0;
   804   19.933               0               3               0               0;
   805   19.957               0               3               0               0]
