 Sample   Time     Commanded Pos   Encoder 1 Pos   Control Effort
   787    9.756               0              36         -0.1093;
   788    9.768               0              35         -0.1093;
   789    9.780               0              35         -0.1099;
   790    9.793               0              35         -0.1105;
   791    9.805               0              35         -0.1105;
   792    9.818               0              35         -0.1111;
   793    9.830               0              35         -0.1111;
   794    9.842               0              35         -0.1117;
   795    9.855               0              34         -0.1117;
   796    9.867               0              34         -0.1123;
   797    9.879               0              34         -0.1123;
   798    9.892               0              34         -0.1129;
   799    9.904               0              34         -0.1129;
   800    9.917               0              34         -0.1136;
   801    9.929               0              34         -0.1136;
   802    9.941               0              34         -0.1142;
   803    9.954               0              33         -0.1142;
   804    9.966               0              33         -0.1148;
   805    9.979               0              33         -0.1148]
