 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos 
   106    1.314            2000            2480               2               0;
   107    1.326            2000            2480               2               0;
   108    1.339            2000            2480               2               0;
   109    1.351            2000            2480               2               0;
   110    1.364            2000            2480               2               0;
   111    1.376            2000            2480               2               0;
   112    1.388            2000            2480               2               0;
   113    1.401            2000            2480               2               0;
   114    1.413            2000            2480               2               0;
   115    1.426            2000            2480               2               0;
   116    1.438            2000            2480               2               0;
   117    1.450            2000            2480               2               0;
   118    1.463            2000            2480               2               0;
   119    1.475            2000            2480               2               0;
   120    1.488            2000            2480               2               0;
   121    1.500            2000            2480               2               0;
   122    1.512            2000            2480               2               0;
   123    1.525            2000            2480               2               0;
   124    1.537            2000            2480               2               0;
   125    1.549            2000            2480               2               0;
   126    1.562            2000            2480               2               0;
   127    1.574            2000            2480               2               0;
   128    1.587            2000            2480               2               0;
   129    1.599            2000            2480               2               0;
   130    1.611            2000            2480               2               0;
   131    1.624            2000            2480               2               0;
   132    1.636            2000            2480               2               0;
   133    1.649            2000            2480               2               0;
   134    1.661            2000            2480               2               0;
   135    1.673            2000            2480               2               0;
   136    1.686            2000            2480               2               0;
   137    1.698            2000            2480               2               0;
   138    1.711            2000            2480               2               0;
   139    1.723            2000            2480               2               0;
   140    1.735            2000            2480               2               0;
   141    1.748            2000            2480               2               0;
   142    1.760            2000            2480               2               0;
   143    1.773            2000            2480               2               0;
   144    1.785            2000            2480               2               0;
   145    1.797            2000            2480               2               0;
   146    1.810            2000            2480               2               0;
   147    1.822            2000            2480               2               0;
   148    1.835            2000            2480               2               0;
   149    1.847            2000            2480               2               0;
   150    1.859            2000            2480               2               0;
   151    1.872            2000            2480               2               0;
   152    1.884            2000            2480               2               0;
   153    1.897            2000            2480               2               0;
   154    1.909            2000            2480               2               0;
   155    1.921            2000            2480               2               0;
   156    1.934            2000            2480               2               0;
   157    1.946            2000            2480               2               0;
   158    1.959            2000            2480               2               0;
   159    1.971            2000            2480               2               0;
   160    1.983            2000            2480               2               0;
   161    1.996            2000            2480               2               0;
   162    2.008            2000            2480               2               0;
   163    2.021            2000            2480               2               0;
   164    2.033            2000            2480               2               0;
   165    2.045            2000            2480               2               0;
   166    2.058            2000            2480               2               0;
   167    2.070            2000            2480               2               0;
   168    2.083            2000            2480               2               0;
   169    2.095            2000            2480               2               0;
   170    2.107            2000            2480               2               0;
   171    2.120            2000            2480               2               0;
   172    2.132            2000            2480               2               0;
   173    2.144            2000            2480               2               0;
   174    2.157            2000            2480               2               0;
   175    2.169            2000            2480               2               0;
   176    2.182            2000            2480               2               0;
   177    2.194            2000            2480               2               0;
   178    2.206            2000            2480               2               0;
   179    2.219            2000            2480               2               0;
   180    2.231            2000            2480               2               0;
   181    2.244            2000            2480               2               0;
   182    2.256            2000            2480               2               0;
   183    2.268            2000            2480               2               0;
   184    2.281            2000            2480               2               0;
   185    2.293            2000            2480               2               0;
   186    2.306            2000            2480               2               0;
   187    2.318            2000            2480               2               0;
   188    2.330            2000            2480               2               0;
   189    2.343            2000            2480               2               0;
   190    2.355            2000            2480               2               0;
   191    2.368            2000            2480               2               0;
   192    2.380            2000            2480               2               0;
   193    2.392            2000            2480               2               0;
   194    2.405            2000            2480               2               0;
   195    2.417            2000            2480               2               0;
   196    2.430            2000            2480               2               0;
   197    2.442            2000            2480               2               0;
   198    2.454            2000            2480               2               0;
   199    2.467            2000            2480               2               0;
   200    2.479            2000            2480               2               0;
   201    2.492            2000            2480               2               0;
   202    2.504            2000            2480               2               0;
   203    2.516            2000            2480               2               0;
   204    2.529            2000            2480               2               0;
   205    2.541            2000            2480               2               0;
   206    2.554            2000            2480               2               0;
   207    2.566            2000            2480               2               0;
   208    2.578            2000            2480               2               0;
   209    2.591            2000            2480               2               0;
   210    2.603            2000            2480               2               0;
   211    2.616            2000            2480               2               0;
   212    2.628            2000            2480               2               0;
   213    2.640            2000            2480               2               0;
   214    2.653            2000            2480               2               0;
   215    2.665            2000            2480               2               0;
   216    2.678            2000            2480               2               0;
   217    2.690            2000            2480               2               0;
   218    2.702            2000            2480               2               0;
   219    2.715            2000            2480               2               0;
   220    2.727            2000            2480               2               0;
   221    2.739            2000            2480               2               0;
   222    2.752            2000            2480               2               0;
   223    2.764            2000            2480               2               0;
   224    2.777            2000            2480               2               0;
   225    2.789            2000            2480               2               0;
   226    2.801            2000            2480               2               0;
   227    2.814            2000            2480               2               0;
   228    2.826            2000            2480               2               0;
   229    2.839            2000            2480               2               0;
   230    2.851            2000            2480               2               0;
   231    2.863            2000            2480               2               0;
   232    2.876            2000            2480               2               0;
   233    2.888            2000            2480               2               0;
   234    2.901            2000            2480               2               0;
   235    2.913            2000            2480               2               0;
   236    2.925            2000            2480               2               0;
   237    2.938            2000            2480               2               0;
   238    2.950            2000            2480               2               0;
   239    2.963            2000            2480               2               0;
   240    2.975            2000            2480               2               0;
   241    2.987            2000            2480               2               0;
   242    3.000            2000            2480               2               0;
   243    3.012               0            2466               2               0;
   244    3.025               0            2396               2               0;
   245    3.037               0            2277               2               0;
   246    3.049               0            2111               2               0;
   247    3.062               0            1901               2               0;
   248    3.074               0            1652               2               0;
   249    3.087               0            1372               2               0;
   250    3.099               0            1068               2               0;
   251    3.111               0             749               1               0;
   252    3.124               0             423               1               0;
   253    3.136               0              98               1               0;
   254    3.149               0            -219               1               0;
   255    3.161               0            -520               0               0;
   256    3.173               0            -795               0               0;
   257    3.186               0           -1035              -0               0;
   258    3.198               0           -1237              -1               0;
   259    3.211               0           -1391              -1               0;
   260    3.223               0           -1497              -1               0;
   261    3.235               0           -1548              -1               0;
   262    3.248               0           -1552              -1               0;
   263    3.260               0           -1513              -2               0;
   264    3.273               0           -1435              -2               0;
   265    3.285               0           -1325              -2               0;
   266    3.297               0           -1186              -2               0;
   267    3.310               0           -1022              -2               0;
   268    3.322               0            -839              -2               0;
   269    3.334               0            -642              -2               0;
   270    3.347               0            -434               0               0;
   271    3.359               0            -221               0               0;
   272    3.372               0              -9               0               0;
   273    3.384               0             195               0               0;
   274    3.396               0             385               0               0;
   275    3.409               0             557               0               0;
   276    3.421               0             708               0               0;
   277    3.434               0             832               1               0;
   278    3.446               0             927               1               0;
   279    3.458               0             988               1               0;
   280    3.471               0            1016               1               0;
   281    3.483               0            1018               1               0;
   282    3.496               0             991               1               0;
   283    3.508               0             944               1               0;
   284    3.520               0             879               1               0;
   285    3.533               0             800               1               0;
   286    3.545               0             712               1               0;
   287    3.558               0             614               1               0;
   288    3.570               0             509               1               0;
   289    3.582               0             398               1               0;
   290    3.595               0             286               1               0;
   291    3.607               0             173               1               0;
   292    3.620               0              63               1               0;
   293    3.632               0             -38               1               0;
   294    3.644               0            -130               0               0;
   295    3.657               0            -212               0               0;
   296    3.669               0            -279               0               0;
   297    3.682               0            -329               0               0;
   298    3.694               0            -361               0               0;
   299    3.706               0            -374               0               0;
   300    3.719               0            -373               0               0;
   301    3.731               0            -361               0               0;
   302    3.744               0            -337               0               0;
   303    3.756               0            -307               0               0;
   304    3.768               0            -272               0               0;
   305    3.781               0            -234               0               0;
   306    3.793               0            -194               0               0;
   307    3.806               0            -155               0               0;
   308    3.818               0            -117               0               0;
   309    3.830               0             -81               0               0;
   310    3.843               0             -51               0               0;
   311    3.855               0             -24               0               0;
   312    3.868               0              -3               0               0;
   313    3.880               0              15               0               0;
   314    3.892               0              27               0               0;
   315    3.905               0              33               0               0;
   316    3.917               0              34               0               0;
   317    3.929               0              34               0               0;
   318    3.942               0              34               0               0;
   319    3.954               0              34               0               0;
   320    3.967               0              34               0               0;
   321    3.979               0              34               0               0;
   322    3.991               0              34               0               0;
   323    4.004               0              34               0               0;
   324    4.016               0              34               0               0;
   325    4.029               0              34               0               0;
   326    4.041               0              34               0               0;
   327    4.053               0              34               0               0;
   328    4.066               0              34               0               0;
   329    4.078               0              34               0               0;
   330    4.091               0              34               0               0;
   331    4.103               0              34               0               0;
   332    4.115               0              34               0               0;
   333    4.128               0              34               0               0;
   334    4.140               0              34               0               0;
   335    4.153               0              34               0               0;
   336    4.165               0              34               0               0;
   337    4.177               0              34               0               0;
   338    4.190               0              34               0               0;
   339    4.202               0              34               0               0;
   340    4.215               0              34               0               0;
   341    4.227               0              34               0               0;
   342    4.239               0              34               0               0;
   343    4.252               0              34               0               0;
   344    4.264               0              34               0               0;
   345    4.277               0              34               0               0;
   346    4.289               0              34               0               0;
   347    4.301               0              34               0               0;
   348    4.314               0              34               0               0;
   349    4.326               0              34               0               0;
   350    4.339               0              34               0               0;
   351    4.351               0              34               0               0;
   352    4.363               0              34               0               0;
   353    4.376               0              34               0               0;
   354    4.388               0              34               0               0;
   355    4.401               0              34               0               0;
   356    4.413               0              34               0               0;
   357    4.425               0              34               0               0;
   358    4.438               0              34               0               0;
   359    4.450               0              34               0               0;
   360    4.463               0              34               0               0;
   361    4.475               0              34               0               0;
   362    4.487               0              34               0               0;
   363    4.500               0              34               0               0;
   364    4.512               0              34               0               0;
   365    4.524               0              34               0               0;
   366    4.537               0              34               0               0;
   367    4.549               0              34               0               0;
   368    4.562               0              34               0               0;
   369    4.574               0              34               0               0;
   370    4.586               0              34               0               0;
   371    4.599               0              34               0               0;
   372    4.611               0              34               0               0;
   373    4.624               0              34               0               0;
   374    4.636               0              34               0               0;
   375    4.648               0              34               0               0;
   376    4.661               0              34               0               0;
   377    4.673               0              34               0               0;
   378    4.686               0              34               0               0;
   379    4.698               0              34               0               0;
   380    4.710               0              34               0               0;
   381    4.723               0              34               0               0;
   382    4.735               0              34               0               0;
   383    4.748               0              34               0               0;
   384    4.760               0              34               0               0;
   385    4.772               0              34               0               0;
   386    4.785               0              34               0               0;
   387    4.797               0              34               0               0;
   388    4.810               0              34               0               0;
   389    4.822               0              34               0               0;
   390    4.834               0              34               0               0;
   391    4.847               0              34               0               0;
   392    4.859               0              34               0               0;
   393    4.872               0              34               0               0;
   394    4.884               0              34               0               0;
   395    4.896               0              34               0               0;
   396    4.909               0              34               0               0;
   397    4.921               0              34               0               0;
   398    4.934               0              34               0               0;
   399    4.946               0              34               0               0;
   400    4.958               0              34               0               0;
   401    4.971               0              34               0               0;
   402    4.983               0              34               0               0;
   403    4.996               0              34               0               0;
   404    5.008               0              34               0               0;
   405    5.020               0              34               0               0;
   406    5.033               0              34               0               0;
   407    5.045               0              34               0               0;
   408    5.058               0              34               0               0;
   409    5.070               0              34               0               0;
   410    5.082               0              34               0               0;
   411    5.095               0              34               0               0;
   412    5.107               0              34               0               0;
   413    5.119               0              34               0               0;
   414    5.132               0              34               0               0;
   415    5.144               0              34               0               0;
   416    5.157               0              34               0               0;
   417    5.169               0              34               0               0;
   418    5.181               0              34               0               0;
   419    5.194               0              34               0               0;
   420    5.206               0              34               0               0;
   421    5.219               0              34               0               0;
   422    5.231               0              34               0               0;
   423    5.243               0              34               0               0;
   424    5.256               0              34               0               0;
   425    5.268               0              34               0               0;
   426    5.281               0              34               0               0;
   427    5.293               0              34               0               0;
   428    5.305               0              34               0               0;
   429    5.318               0              34               0               0;
   430    5.330               0              34               0               0;
   431    5.343               0              34               0               0;
   432    5.355               0              34               0               0;
   433    5.367               0              34               0               0;
   434    5.380               0              34               0               0;
   435    5.392               0              34               0               0;
   436    5.405               0              34               0               0;
   437    5.417               0              34               0               0;
   438    5.429               0              34               0               0;
   439    5.442               0              34               0               0;
   440    5.454               0              34               0               0;
   441    5.467               0              34               0               0;
   442    5.479               0              34               0               0;
   443    5.491               0              34               0               0;
   444    5.504               0              34               0               0;
   445    5.516               0              34               0               0;
   446    5.529               0              34               0               0;
   447    5.541               0              34               0               0;
   448    5.553               0              34               0               0;
   449    5.566               0              34               0               0;
   450    5.578               0              34               0               0;
   451    5.591               0              34               0               0;
   452    5.603               0              34               0               0;
   453    5.615               0              34               0               0;
   454    5.628               0              34               0               0;
   455    5.640               0              34               0               0;
   456    5.653               0              34               0               0;
   457    5.665               0              34               0               0;
   458    5.677               0              34               0               0;
   459    5.690               0              34               0               0;
   460    5.702               0              34               0               0;
   461    5.714               0              34               0               0;
   462    5.727               0              34               0               0;
   463    5.739               0              34               0               0;
   464    5.752               0              34               0               0;
   465    5.764               0              34               0               0;
   466    5.776               0              34               0               0;
   467    5.789               0              34               0               0;
   468    5.801               0              34               0               0;
   469    5.814               0              34               0               0;
   470    5.826               0              34               0               0;
   471    5.838               0              34               0               0;
   472    5.851               0              34               0               0;
   473    5.863               0              34               0               0;
   474    5.876               0              34               0               0;
   475    5.888               0              34               0               0;
   476    5.900               0              34               0               0;
   477    5.913               0              34               0               0;
   478    5.925               0              34               0               0;
   479    5.938               0              34               0               0;
   480    5.950               0              34               0               0;
   481    5.962               0              34               0               0;
   482    5.975               0              34               0               0;
   483    5.987               0              34               0               0;
   484    6.000               0              34               0               0;
   485    6.012            2000              44               0               0;
   486    6.024            2000             115               0               0;
   487    6.037            2000             239               0               0;
   488    6.049            2000             413               0               0;
   489    6.062            2000             638               0               0;
   490    6.074            2000             908               1               0;
   491    6.086            2000            1213               1               0;
   492    6.099            2000            1550               1               0;
   493    6.111            2000            1909               1               0;
   494    6.124            2000            2274               2               0;
   495    6.136            2000            2635               2               0;
   496    6.148            2000            2980               2               0;
   497    6.161            2000            3299               2               0;
   498    6.173            2000            3583               3               0;
   499    6.186            2000            3827               3               0;
   500    6.198            2000            4025               3               0;
   501    6.210            2000            4172               3               0;
   502    6.223            2000            4262               3               0;
   503    6.235            2000            4292               3               0;
   504    6.248            2000            4273               3               0;
   505    6.260            2000            4219               3               0;
   506    6.272            2000            4134               3               0;
   507    6.285            2000            4021               3               0;
   508    6.297            2000            3889               3               0;
   509    6.309            2000            3734               3               0;
   510    6.322            2000            3565               3               0;
   511    6.334            2000            3380               3               0;
   512    6.347            2000            3185               3               0;
   513    6.359            2000            2981               3               0;
   514    6.371            2000            2770               3               0;
   515    6.384            2000            2560               3               0;
   516    6.396            2000            2350               3               0;
   517    6.409            2000            2143               2               0;
   518    6.421            2000            1946               2               0;
   519    6.433            2000            1778               2               0;
   520    6.446            2000            1643               2               0;
   521    6.458            2000            1545               2               0;
   522    6.471            2000            1490               2               0;
   523    6.483            2000            1474               2               0;
   524    6.495            2000            1486               2               0;
   525    6.508            2000            1532               2               0;
   526    6.520            2000            1605               2               0;
   527    6.533            2000            1702               2               0;
   528    6.545            2000            1818               2               0;
   529    6.557            2000            1950               2               0;
   530    6.570            2000            2091               2               0;
   531    6.582            2000            2236               2               0;
   532    6.595            2000            2379               2               0;
   533    6.607            2000            2518               2               0;
   534    6.619            2000            2645               2               0;
   535    6.632            2000            2753               2               0;
   536    6.644            2000            2841               2               0;
   537    6.657            2000            2909               2               0;
   538    6.669            2000            2953               2               0;
   539    6.681            2000            2974               2               0;
   540    6.694            2000            2974               2               0;
   541    6.706            2000            2955               2               0;
   542    6.719            2000            2927               2               0;
   543    6.731            2000            2893               2               0;
   544    6.743            2000            2853               2               0;
   545    6.756            2000            2807               2               0;
   546    6.768            2000            2758               2               0;
   547    6.781            2000            2707               2               0;
   548    6.793            2000            2652               2               0;
   549    6.805            2000            2593               2               0;
   550    6.818            2000            2532               2               0;
   551    6.830            2000            2470               2               0;
   552    6.843            2000            2407               2               0;
   553    6.855            2000            2345               2               0;
   554    6.867            2000            2284               2               0;
   555    6.880            2000            2225               2               0;
   556    6.892            2000            2168               2               0;
   557    6.904            2000            2115               2               0;
   558    6.917            2000            2071               2               0;
   559    6.929            2000            2047               2               0;
   560    6.942            2000            2045               2               0;
   561    6.954            2000            2054               2               0;
   562    6.966            2000            2080               2               0;
   563    6.979            2000            2113               2               0;
   564    6.991            2000            2150               2               0;
   565    7.004            2000            2192               2               0;
   566    7.016            2000            2235               2               0;
   567    7.028            2000            2279               2               0;
   568    7.041            2000            2321               2               0;
   569    7.053            2000            2360               2               0;
   570    7.066            2000            2395               2               0;
   571    7.078            2000            2425               2               0;
   572    7.090            2000            2449               2               0;
   573    7.103            2000            2466               2               0;
   574    7.115            2000            2475               2               0;
   575    7.128            2000            2478               2               0;
   576    7.140            2000            2477               2               0;
   577    7.152            2000            2477               2               0;
   578    7.165            2000            2476               2               0;
   579    7.177            2000            2475               2               0;
   580    7.190            2000            2475               2               0;
   581    7.202            2000            2475               2               0;
   582    7.214            2000            2475               2               0;
   583    7.227            2000            2475               2               0;
   584    7.239            2000            2475               2               0;
   585    7.252            2000            2475               2               0;
   586    7.264            2000            2475               2               0;
   587    7.276            2000            2475               2               0;
   588    7.289            2000            2475               2               0;
   589    7.301            2000            2475               2               0;
   590    7.314            2000            2475               2               0;
   591    7.326            2000            2475               2               0;
   592    7.338            2000            2475               2               0;
   593    7.351            2000            2475               2               0;
   594    7.363            2000            2475               2               0;
   595    7.376            2000            2475               2               0;
   596    7.388            2000            2475               2               0;
   597    7.400            2000            2475               2               0;
   598    7.413            2000            2475               2               0;
   599    7.425            2000            2475               2               0;
   600    7.438            2000            2475               2               0;
   601    7.450            2000            2475               2               0;
   602    7.462            2000            2475               2               0;
   603    7.475            2000            2475               2               0;
   604    7.487            2000            2475               2               0;
   605    7.499            2000            2475               2               0;
   606    7.512            2000            2475               2               0;
   607    7.524            2000            2475               2               0;
   608    7.537            2000            2475               2               0;
   609    7.549            2000            2475               2               0;
   610    7.561            2000            2475               2               0;
   611    7.574            2000            2475               2               0;
   612    7.586            2000            2475               2               0;
   613    7.599            2000            2475               2               0;
   614    7.611            2000            2475               2               0;
   615    7.623            2000            2475               2               0;
   616    7.636            2000            2475               2               0;
   617    7.648            2000            2475               2               0;
   618    7.661            2000            2475               2               0;
   619    7.673            2000            2475               2               0;
   620    7.685            2000            2475               2               0;
   621    7.698            2000            2475               2               0;
   622    7.710            2000            2475               2               0;
   623    7.723            2000            2475               2               0;
   624    7.735            2000            2475               2               0;
   625    7.747            2000            2475               2               0;
   626    7.760            2000            2475               2               0;
   627    7.772            2000            2475               2               0;
   628    7.785            2000            2475               2               0;
   629    7.797            2000            2475               2               0;
   630    7.809            2000            2475               2               0;
   631    7.822            2000            2475               2               0;
   632    7.834            2000            2475               2               0;
   633    7.847            2000            2475               2               0;
   634    7.859            2000            2475               2               0;
   635    7.871            2000            2475               2               0;
   636    7.884            2000            2475               2               0;
   637    7.896            2000            2475               2               0;
   638    7.909            2000            2475               2               0;
   639    7.921            2000            2475               2               0;
   640    7.933            2000            2475               2               0;
   641    7.946            2000            2475               2               0;
   642    7.958            2000            2475               2               0;
   643    7.971            2000            2475               2               0;
   644    7.983            2000            2475               2               0;
   645    7.995            2000            2475               2               0;
   646    8.008            2000            2475               2               0;
   647    8.020            2000            2475               2               0;
   648    8.033            2000            2475               2               0;
   649    8.045            2000            2475               2               0;
   650    8.057            2000            2475               2               0;
   651    8.070            2000            2475               2               0;
   652    8.082            2000            2475               2               0;
   653    8.094            2000            2475               2               0;
   654    8.107            2000            2475               2               0;
   655    8.119            2000            2475               2               0;
   656    8.132            2000            2475               2               0;
   657    8.144            2000            2475               2               0;
   658    8.156            2000            2475               2               0;
   659    8.169            2000            2475               2               0;
   660    8.181            2000            2475               2               0;
   661    8.194            2000            2475               2               0;
   662    8.206            2000            2475               2               0;
   663    8.218            2000            2475               2               0;
   664    8.231            2000            2475               2               0;
   665    8.243            2000            2475               2               0;
   666    8.256            2000            2475               2               0;
   667    8.268            2000            2475               2               0;
   668    8.280            2000            2475               2               0;
   669    8.293            2000            2475               2               0;
   670    8.305            2000            2475               2               0;
   671    8.318            2000            2475               2               0;
   672    8.330            2000            2475               2               0;
   673    8.342            2000            2475               2               0;
   674    8.355            2000            2475               2               0;
   675    8.367            2000            2475               2               0;
   676    8.380            2000            2475               2               0;
   677    8.392            2000            2475               2               0;
   678    8.404            2000            2475               2               0;
   679    8.417            2000            2475               2               0;
   680    8.429            2000            2475               2               0;
   681    8.442            2000            2475               2               0;
   682    8.454            2000            2475               2               0;
   683    8.466            2000            2475               2               0;
   684    8.479            2000            2475               2               0;
   685    8.491            2000            2475               2               0;
   686    8.504            2000            2475               2               0;
   687    8.516            2000            2475               2               0;
   688    8.528            2000            2475               2               0;
   689    8.541            2000            2475               2               0;
   690    8.553            2000            2475               2               0;
   691    8.566            2000            2475               2               0;
   692    8.578            2000            2475               2               0;
   693    8.590            2000            2475               2               0;
   694    8.603            2000            2475               2               0;
   695    8.615            2000            2475               2               0;
   696    8.628            2000            2475               2               0;
   697    8.640            2000            2475               2               0;
   698    8.652            2000            2475               2               0;
   699    8.665            2000            2475               2               0;
   700    8.677            2000            2475               2               0;
   701    8.689            2000            2475               2               0;
   702    8.702            2000            2475               2               0;
   703    8.714            2000            2475               2               0;
   704    8.727            2000            2475               2               0;
   705    8.739            2000            2475               2               0;
   706    8.751            2000            2475               2               0;
   707    8.764            2000            2475               2               0;
   708    8.776            2000            2475               2               0;
   709    8.789            2000            2475               2               0;
   710    8.801            2000            2475               2               0;
   711    8.813            2000            2475               2               0;
   712    8.826            2000            2475               2               0;
   713    8.838            2000            2475               2               0;
   714    8.851            2000            2475               2               0;
   715    8.863            2000            2475               2               0;
   716    8.875            2000            2475               2               0;
   717    8.888            2000            2475               2               0;
   718    8.900            2000            2475               2               0;
   719    8.913            2000            2475               2               0;
   720    8.925            2000            2475               2               0;
   721    8.937            2000            2475               2               0;
   722    8.950            2000            2475               2               0;
   723    8.962            2000            2475               2               0;
   724    8.975            2000            2475               2               0;
   725    8.987            2000            2475               2               0;
   726    8.999            2000            2475               2               0;
   727    9.012               0            2475               2               0;
   728    9.024               0            2433               2               0;
   729    9.037               0            2338               2               0;
   730    9.049               0            2195               2               0;
   731    9.061               0            2007               2               0;
   732    9.074               0            1776               2               0;
   733    9.086               0            1511               2               0;
   734    9.099               0            1220               2               0;
   735    9.111               0             909               2               0;
   736    9.123               0             586               1               0;
   737    9.136               0             261               1               0;
   738    9.148               0             -60               1               0;
   739    9.161               0            -369               0               0;
   740    9.173               0            -656               0               0;
   741    9.185               0            -913              -0               0;
   742    9.198               0           -1133              -0               0;
   743    9.210               0           -1310              -1               0;
   744    9.223               0           -1439              -1               0;
   745    9.235               0           -1516              -1               0;
   746    9.247               0           -1541              -1               0;
   747    9.260               0           -1526              -1               0;
   748    9.272               0           -1467              -2               0;
   749    9.284               0           -1375              -2               0;
   750    9.297               0           -1252              -2               0;
   751    9.309               0           -1101              -2               0;
   752    9.322               0            -931              -2               0;
   753    9.334               0            -742              -2               0;
   754    9.346               0            -541               0               0;
   755    9.359               0            -333               0               0;
   756    9.371               0            -122               0               0;
   757    9.384               0              84               0               0;
   758    9.396               0             280               0               0;
   759    9.408               0             460               0               0;
   760    9.421               0             621               0               0;
   761    9.433               0             758               0               0;
   762    9.446               0             866               1               0;
   763    9.458               0             944               1               0;
   764    9.470               0             989               1               0;
   765    9.483               0            1002               1               0;
   766    9.495               0             991               1               0;
   767    9.508               0             954               1               0;
   768    9.520               0             898               1               0;
   769    9.532               0             828               1               0;
   770    9.545               0             748               1               0;
   771    9.557               0             658               1               0;
   772    9.570               0             560               1               0;
   773    9.582               0             454               1               0;
   774    9.594               0             345               1               0;
   775    9.607               0             236               1               0;
   776    9.619               0             128               1               0;
   777    9.632               0              26               1               0;
   778    9.644               0             -69               1               0;
   779    9.656               0            -154               0               0;
   780    9.669               0            -227               0               0;
   781    9.681               0            -285               0               0;
   782    9.694               0            -326               0               0;
   783    9.706               0            -349               0               0;
   784    9.718               0            -356               0               0;
   785    9.731               0            -354               0               0;
   786    9.743               0            -339               0               0;
   787    9.756               0            -314               0               0;
   788    9.768               0            -286               0               0;
   789    9.780               0            -253               0               0;
   790    9.793               0            -218               0               0;
   791    9.805               0            -182               0               0;
   792    9.818               0            -146               0               0;
   793    9.830               0            -111               0               0;
   794    9.842               0             -80               0               0;
   795    9.855               0             -54               0               0;
   796    9.867               0             -31               0               0;
   797    9.879               0             -13               0               0;
   798    9.892               0               2               0               0;
