 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos 
   107    1.326            2000            1616               3               0;
   108    1.339            2000            1659               3               0;
   109    1.351            2000            1680               3               0;
   110    1.364            2000            1680               3               0;
   111    1.376            2000            1660               3               0;
   112    1.388            2000            1626               3               0;
   113    1.401            2000            1586               3               0;
   114    1.413            2000            1545               3               0;
   115    1.426            2000            1504               3               0;
   116    1.438            2000            1470               3               0;
   117    1.450            2000            1444               3               0;
   118    1.463            2000            1430               3               0;
   119    1.475            2000            1426               3               0;
   120    1.488            2000            1428               3               0;
   121    1.500            2000            1435               3               0;
   122    1.512            2000            1446               3               0;
   123    1.525            2000            1456               3               0;
   124    1.537            2000            1466               3               0;
   125    1.549            2000            1472               3               0;
   126    1.562            2000            1475               3               0;
   127    1.574            2000            1475               3               0;
   128    1.587            2000            1475               3               0;
   129    1.599            2000            1475               3               0;
   130    1.611            2000            1475               3               0;
   131    1.624            2000            1475               3               0;
   132    1.636            2000            1475               3               0;
   133    1.649            2000            1475               3               0;
   134    1.661            2000            1475               3               0;
   135    1.673            2000            1475               3               0;
   136    1.686            2000            1475               3               0;
   137    1.698            2000            1475               3               0;
   138    1.711            2000            1475               3               0;
   139    1.723            2000            1475               3               0;
   140    1.735            2000            1475               3               0;
   141    1.748            2000            1475               3               0;
   142    1.760            2000            1475               3               0;
   143    1.773            2000            1475               3               0;
   144    1.785            2000            1475               3               0;
   145    1.797            2000            1475               3               0;
   146    1.810            2000            1475               3               0;
   147    1.822            2000            1475               3               0;
   148    1.835            2000            1475               3               0;
   149    1.847            2000            1475               3               0;
   150    1.859            2000            1475               3               0;
   151    1.872            2000            1475               3               0;
   152    1.884            2000            1475               3               0;
   153    1.897            2000            1475               3               0;
   154    1.909            2000            1475               3               0;
   155    1.921            2000            1475               3               0;
   156    1.934            2000            1475               3               0;
   157    1.946            2000            1475               3               0;
   158    1.959            2000            1475               3               0;
   159    1.971            2000            1475               3               0;
   160    1.983            2000            1475               3               0;
   161    1.996            2000            1475               3               0;
   162    2.008            2000            1475               3               0;
   163    2.021            2000            1475               3               0;
   164    2.033            2000            1475               3               0;
   165    2.045            2000            1475               3               0;
   166    2.058            2000            1475               3               0;
   167    2.070            2000            1475               3               0;
   168    2.083            2000            1475               3               0;
   169    2.095            2000            1475               3               0;
   170    2.107            2000            1475               3               0;
   171    2.120            2000            1475               3               0;
   172    2.132            2000            1475               3               0;
   173    2.144            2000            1475               3               0;
   174    2.157            2000            1475               3               0;
   175    2.169            2000            1475               3               0;
   176    2.182            2000            1475               3               0;
   177    2.194            2000            1475               3               0;
   178    2.206            2000            1475               3               0;
   179    2.219            2000            1475               3               0;
   180    2.231            2000            1475               3               0;
   181    2.244            2000            1475               3               0;
   182    2.256            2000            1475               3               0;
   183    2.268            2000            1475               3               0;
   184    2.281            2000            1475               3               0;
   185    2.293            2000            1475               3               0;
   186    2.306            2000            1475               3               0;
   187    2.318            2000            1475               3               0;
   188    2.330            2000            1475               3               0;
   189    2.343            2000            1475               3               0;
   190    2.355            2000            1475               3               0;
   191    2.368            2000            1475               3               0;
   192    2.380            2000            1475               3               0;
   193    2.392            2000            1475               3               0;
   194    2.405            2000            1475               3               0;
   195    2.417            2000            1475               3               0;
   196    2.430            2000            1475               3               0;
   197    2.442            2000            1475               3               0;
   198    2.454            2000            1475               3               0;
   199    2.467            2000            1475               3               0;
   200    2.479            2000            1475               3               0;
   201    2.492            2000            1475               3               0;
   202    2.504            2000            1475               3               0;
   203    2.516            2000            1475               3               0;
   204    2.529            2000            1475               3               0;
   205    2.541            2000            1475               3               0;
   206    2.554            2000            1475               3               0;
   207    2.566            2000            1475               3               0;
   208    2.578            2000            1475               3               0;
   209    2.591            2000            1475               3               0;
   210    2.603            2000            1475               3               0;
   211    2.616            2000            1475               3               0;
   212    2.628            2000            1475               3               0;
   213    2.640            2000            1475               3               0;
   214    2.653            2000            1475               3               0;
   215    2.665            2000            1475               3               0;
   216    2.678            2000            1475               3               0;
   217    2.690            2000            1475               3               0;
   218    2.702            2000            1475               3               0;
   219    2.715            2000            1475               3               0;
   220    2.727            2000            1475               3               0;
   221    2.739            2000            1475               3               0;
   222    2.752            2000            1475               3               0;
   223    2.764            2000            1475               3               0;
   224    2.777            2000            1475               3               0;
   225    2.789            2000            1475               3               0;
   226    2.801            2000            1475               3               0;
   227    2.814            2000            1475               3               0;
   228    2.826            2000            1475               3               0;
   229    2.839            2000            1475               3               0;
   230    2.851            2000            1475               3               0;
   231    2.863            2000            1475               3               0;
   232    2.876            2000            1475               3               0;
   233    2.888            2000            1475               3               0;
   234    2.901            2000            1475               3               0;
   235    2.913            2000            1475               3               0;
   236    2.925            2000            1475               3               0;
   237    2.938            2000            1475               3               0;
   238    2.950            2000            1475               3               0;
   239    2.963            2000            1475               3               0;
   240    2.975            2000            1475               3               0;
   241    2.987            2000            1475               3               0;
   242    3.000            2000            1475               3               0;
   243    3.012               0            1445               2               1;
   244    3.025               0            1275               2               0;
   245    3.037               0             982               2               0;
   246    3.049               0             598               2               0;
   247    3.062               0             165               2               0;
   248    3.074               0            -275               2               0;
   249    3.087               0            -684               1               0;
   250    3.099               0           -1025               1               0;
   251    3.111               0           -1263               0               0;
   252    3.124               0           -1374               0               0;
   253    3.136               0           -1343              -0               0;
   254    3.149               0           -1184              -0               0;
   255    3.161               0            -919               1               0;
   256    3.173               0            -571               1               0;
   257    3.186               0            -176               1               0;
   258    3.198               0             229               1               0;
   259    3.211               0             610               1               0;
   260    3.223               0             927               1               0;
   261    3.235               0            1142               1               0;
   262    3.248               0            1235               1               0;
   263    3.260               0            1206               2               0;
   264    3.273               0            1058               2               0;
   265    3.285               0             814               2               0;
   266    3.297               0             503               2               1;
   267    3.310               0             159               2               1;
   268    3.322               0            -190               2               1;
   269    3.334               0            -514               1               0;
   270    3.347               0            -786               1               0;
   271    3.359               0            -990               1               0;
   272    3.372               0           -1103               1               0;
   273    3.384               0           -1107               1               0;
   274    3.396               0           -1000               1               0;
   275    3.409               0            -807               1               0;
   276    3.421               0            -550               1               0;
   277    3.434               0            -249               1               0;
   278    3.446               0              69               1               0;
   279    3.458               0             378               1               0;
   280    3.471               0             648               1               0;
   281    3.483               0             847               1               0;
   282    3.496               0             954               2               0;
   283    3.508               0             967               2               0;
   284    3.520               0             880               2               0;
   285    3.533               0             719               2               1;
   286    3.545               0             503               2               1;
   287    3.558               0             251               2               0;
   288    3.570               0             -18               2               0;
   289    3.582               0            -277               1               0;
   290    3.595               0            -506               1               0;
   291    3.607               0            -685               1               0;
   292    3.620               0            -802               1               0;
   293    3.632               0            -843               1               0;
   294    3.644               0            -817               1               0;
   295    3.657               0            -717               1               0;
   296    3.669               0            -561               1               0;
   297    3.682               0            -361               1               0;
   298    3.694               0            -132               1               0;
   299    3.706               0             109               1               0;
   300    3.719               0             336               1               0;
   301    3.731               0             527               1               0;
   302    3.744               0             659               1               0;
   303    3.756               0             719               1               0;
   304    3.768               0             707               1               0;
   305    3.781               0             627               1               0;
   306    3.793               0             494               1               0;
   307    3.806               0             322               1               0;
   308    3.818               0             128               1               0;
   309    3.830               0             -68               1               0;
   310    3.843               0            -251               1               0;
   311    3.855               0            -406               1               0;
   312    3.868               0            -519               1               0;
   313    3.880               0            -581               1               0;
   314    3.892               0            -590               1               0;
   315    3.905               0            -553               1               0;
   316    3.917               0            -464               1               0;
   317    3.929               0            -338               1               0;
   318    3.942               0            -185               1               0;
   319    3.954               0             -18               1               0;
   320    3.967               0             148               1               0;
   321    3.979               0             296               1               0;
   322    3.991               0             412               1               0;
   323    4.004               0             483               1               0;
   324    4.016               0             501               1               0;
   325    4.029               0             475               1               0;
   326    4.041               0             405               1               0;
   327    4.053               0             303               1               0;
   328    4.066               0             177               1               0;
   329    4.078               0              40               1               0;
   330    4.091               0             -94               1               0;
   331    4.103               0            -213               1               0;
   332    4.115               0            -308               1               0;
   333    4.128               0            -367               1               0;
   334    4.140               0            -386               1               0;
   335    4.153               0            -372               1               0;
   336    4.165               0            -320               1               0;
   337    4.177               0            -240               1               0;
   338    4.190               0            -141               1               0;
   339    4.202               0             -34               1               0;
   340    4.215               0              72               1               0;
   341    4.227               0             169               1               0;
   342    4.239               0             244               1               0;
   343    4.252               0             291               1               0;
   344    4.264               0             304               1               0;
   345    4.277               0             294               1               0;
   346    4.289               0             255               1               0;
   347    4.301               0             198               1               0;
   348    4.314               0             127               1               0;
   349    4.326               0              52               1               0;
   350    4.339               0             -21               1               0;
   351    4.351               0             -86               1               0;
   352    4.363               0            -135               1               0;
   353    4.376               0            -166               1               0;
   354    4.388               0            -177               1               0;
   355    4.401               0            -171               1               0;
   356    4.413               0            -154               1               0;
   357    4.425               0            -120               1               0;
   358    4.438               0             -80               1               0;
   359    4.450               0             -37               1               0;
   360    4.463               0               6               1               0;
   361    4.475               0              44               1               0;
   362    4.487               0              74               1               0;
   363    4.500               0              92               1               0;
   364    4.512               0              97               1               0;
   365    4.524               0              93               1               0;
   366    4.537               0              86               1               0;
   367    4.549               0              70               1               0;
   368    4.562               0              54               1               0;
   369    4.574               0              42               1               0;
   370    4.586               0              32               1               0;
   371    4.599               0              28               1               0;
   372    4.611               0              30               1               0;
   373    4.624               0              31               1               0;
   374    4.636               0              31               1               0;
   375    4.648               0              31               1               0;
   376    4.661               0              31               1               0;
   377    4.673               0              31               1               0;
   378    4.686               0              31               1               0;
   379    4.698               0              31               1               0;
   380    4.710               0              31               1               0;
   381    4.723               0              31               1               0;
   382    4.735               0              31               1               0;
   383    4.748               0              31               1               0;
   384    4.760               0              31               1               0;
   385    4.772               0              31               1               0;
   386    4.785               0              31               1               0;
   387    4.797               0              31               1               0;
   388    4.810               0              31               1               0;
   389    4.822               0              31               1               0;
   390    4.834               0              31               1               0;
   391    4.847               0              31               1               0;
   392    4.859               0              31               1               0;
   393    4.872               0              31               1               0;
   394    4.884               0              31               1               0;
   395    4.896               0              31               1               0;
   396    4.909               0              31               1               0;
   397    4.921               0              31               1               0;
   398    4.934               0              31               1               0;
   399    4.946               0              31               1               0;
   400    4.958               0              31               1               0;
   401    4.971               0              31               1               0;
   402    4.983               0              31               1               0;
   403    4.996               0              31               1               0;
   404    5.008               0              31               1               0;
   405    5.020               0              31               1               0;
   406    5.033               0              31               1               0;
   407    5.045               0              31               1               0;
   408    5.058               0              31               1               0;
   409    5.070               0              31               1               0;
   410    5.082               0              31               1               0;
   411    5.095               0              31               1               0;
   412    5.107               0              31               1               0;
   413    5.119               0              31               1               0;
   414    5.132               0              31               1               0;
   415    5.144               0              31               1               0;
   416    5.157               0              31               1               0;
   417    5.169               0              31               1               0;
   418    5.181               0              31               1               0;
   419    5.194               0              31               1               0;
   420    5.206               0              31               1               0;
   421    5.219               0              31               1               0;
   422    5.231               0              31               1               0;
   423    5.243               0              31               1               0;
   424    5.256               0              31               1               0;
   425    5.268               0              31               1               0;
   426    5.281               0              31               1               0;
   427    5.293               0              31               1               0;
   428    5.305               0              31               1               0;
   429    5.318               0              31               1               0;
   430    5.330               0              31               1               0;
   431    5.343               0              31               1               0;
   432    5.355               0              31               1               0;
   433    5.367               0              31               1               0;
   434    5.380               0              31               1               0;
   435    5.392               0              31               1               0;
   436    5.405               0              31               1               0;
   437    5.417               0              31               1               0;
   438    5.429               0              31               1               0;
   439    5.442               0              31               1               0;
   440    5.454               0              31               1               0;
   441    5.467               0              31               1               0;
   442    5.479               0              31               1               0;
   443    5.491               0              31               1               0;
   444    5.504               0              31               1               0;
   445    5.516               0              31               1               0;
   446    5.529               0              31               1               0;
   447    5.541               0              31               1               0;
   448    5.553               0              31               1               0;
   449    5.566               0              31               1               0;
   450    5.578               0              31               1               0;
   451    5.591               0              31               1               0;
   452    5.603               0              31               1               0;
   453    5.615               0              31               1               0;
   454    5.628               0              31               1               0;
   455    5.640               0              31               1               0;
   456    5.653               0              31               1               0;
   457    5.665               0              31               1               0;
   458    5.677               0              31               1               0;
   459    5.690               0              31               1               0;
   460    5.702               0              31               1               0;
   461    5.714               0              31               1               0;
   462    5.727               0              31               1               0;
   463    5.739               0              31               1               0;
   464    5.752               0              31               1               0;
   465    5.764               0              31               1               0;
   466    5.776               0              31               1               0;
   467    5.789               0              31               1               0;
   468    5.801               0              31               1               0;
   469    5.814               0              31               1               0;
   470    5.826               0              31               1               0;
   471    5.838               0              31               1               0;
   472    5.851               0              31               1               0;
   473    5.863               0              31               1               0;
   474    5.876               0              31               1               0;
   475    5.888               0              31               1               0;
   476    5.900               0              31               1               0;
   477    5.913               0              31               1               0;
   478    5.925               0              31               1               0;
   479    5.938               0              31               1               0;
   480    5.950               0              31               1               0;
   481    5.962               0              31               1               0;
   482    5.975               0              31               1               0;
   483    5.987               0              31               1               0]
